Subject Number, Block, Trial Number, Dynomometer Response, Duration
36,NA,ITI,NA,1256
36,NA,test,3,NA
36,NA,ITI,NA,1774
36,NA,test,3,NA
36,NA,ITI,NA,1318
36,NA,test,4,NA
36,NA,ITI,NA,1835
36,NA,test,4,NA
36,NA,ITI,NA,1627
36,NA,test,4,NA
36,NA,ITI,NA,1490
36,NA,test,3,NA
36,NA,ITI,NA,1655
36,NA,test,3,NA
36,NA,ITI,NA,1938
36,NA,test,3,NA
36,NA,ITI,NA,1448
36,NA,test,3,NA
36,NA,ITI,NA,1367
36,NA,test,3,NA
36,NA,ITI,NA,1243
36,NA,test,4,NA
36,NA,ITI,NA,1535
36,NA,test,4,NA
36,NA,ITI,NA,1471
36,NA,test,3,NA
36,NA,ITI,NA,1581
36,NA,test,3,NA
36,NA,ITI,NA,1029
36,NA,test,4,NA
36,NA,ITI,NA,1240
36,NA,test,4,NA
36,NA,ITI,NA,1020
36,NA,test,4,NA
36,NA,ITI,NA,1785
36,NA,test,4,NA
36,NA,ITI,NA,1099
36,NA,test,4,NA
36,NA,ITI,NA,1181
36,NA,test,4,NA
36,NA,ITI,NA,1005
36,NA,test,3,NA
36,NA,ITI,NA,1148
36,NA,test,3,NA
36,NA,ITI,NA,1240
36,NA,test,4,NA
36,NA,ITI,NA,1629
36,NA,test,3,NA
36,NA,ITI,NA,1865
36,NA,test,4,NA
36,NA,ITI,NA,1184
36,NA,test,3,NA
36,NA,ITI,NA,1908
36,NA,test,3,NA
36,NA,ITI,NA,1309
36,NA,test,3,NA
36,NA,ITI,NA,1960
36,NA,test,4,NA
36,NA,ITI,NA,1854
36,NA,test,3,NA
36,NA,ITI,NA,1109
36,NA,test,3,NA
36,NA,ITI,NA,1085
36,NA,test,4,NA
36,NA,ITI,NA,1704
36,NA,test,3,NA
36,NA,ITI,NA,1587
36,NA,test,3,NA
36,NA,ITI,NA,1418
36,NA,test,3,NA
36,NA,ITI,NA,1601
36,NA,test,3,NA
36,NA,ITI,NA,1130
36,NA,test,3,NA
36,NA,ITI,NA,1586
36,NA,test,4,NA
36,NA,ITI,NA,1384
36,NA,test,3,NA
36,NA,ITI,NA,1509
36,NA,test,3,NA
36,NA,ITI,NA,1928
36,NA,test,3,NA
36,NA,ITI,NA,1268
36,NA,test,4,NA
36,NA,ITI,NA,1845
36,NA,test,3,NA
36,NA,ITI,NA,1733
36,NA,test,3,NA
36,NA,ITI,NA,1396
36,NA,test,3,NA
36,NA,ITI,NA,1305
36,NA,test,4,NA
36,NA,ITI,NA,1401
36,NA,test,4,NA
36,NA,ITI,NA,1798
36,NA,test,4,NA
36,NA,ITI,NA,1438
36,NA,test,3,NA
36,NA,ITI,NA,1917
36,NA,test,3,NA
36,NA,ITI,NA,1627
36,NA,test,4,NA
36,NA,ITI,NA,1444
36,NA,test,4,NA
36,NA,ITI,NA,1268
36,NA,test,3,NA
36,NA,ITI,NA,1161
36,NA,test,3,NA
36,NA,ITI,NA,1188
36,NA,test,3,NA
36,NA,ITI,NA,1896
36,NA,test,3,NA
36,NA,ITI,NA,1924
36,NA,test,3,NA
36,NA,ITI,NA,1936
36,NA,test,4,NA
36,NA,ITI,NA,1937
36,NA,test,4,NA
36,NA,ITI,NA,1938
36,NA,test,3,NA
36,NA,ITI,NA,1659
36,NA,test,4,NA
36,NA,ITI,NA,1072
36,NA,test,3,NA
36,NA,ITI,NA,1369
36,NA,test,3,NA
36,NA,ITI,NA,1806
36,NA,test,4,NA
36,NA,ITI,NA,1231
36,NA,test,4,NA
36,NA,ITI,NA,1929
36,NA,test,4,NA
36,NA,ITI,NA,1477
36,NA,test,3,NA
36,NA,ITI,NA,1222
36,NA,test,4,NA
36,NA,ITI,NA,1514
36,NA,test,4,NA
36,NA,ITI,NA,1081
36,NA,test,4,NA
36,NA,ITI,NA,1188
36,NA,test,3,NA
36,NA,ITI,NA,1215
36,NA,test,4,NA
36,NA,ITI,NA,1344
36,NA,test,4,NA
36,NA,ITI,NA,1505
36,NA,test,3,NA
36,NA,ITI,NA,1873
36,NA,test,4,NA
36,NA,ITI,NA,1413
36,NA,test,3,NA
36,NA,ITI,NA,1942
36,NA,test,4,NA
36,NA,ITI,NA,1741
36,NA,test,4,NA
36,NA,ITI,NA,1516
36,NA,test,4,NA
36,NA,ITI,NA,1817
36,NA,test,4,NA
36,NA,ITI,NA,1654
36,NA,test,4,NA
36,NA,ITI,NA,1182
36,NA,test,3,NA
36,NA,ITI,NA,1008
36,NA,test,3,NA
36,NA,ITI,NA,1601
36,NA,test,4,NA
36,NA,ITI,NA,1845
36,NA,test,4,NA
36,NA,ITI,NA,1400
36,NA,test,3,NA
36,NA,ITI,NA,1385
36,NA,test,4,NA
36,NA,ITI,NA,1349
36,NA,test,4,NA
36,NA,ITI,NA,1170
36,NA,test,3,NA
36,NA,ITI,NA,1803
36,NA,test,3,NA
36,NA,ITI,NA,1342
36,NA,test,4,NA
36,NA,ITI,NA,1000
36,NA,ITI,NA,1908
36,NA,test,3,NA
36,NA,ITI,NA,1327
36,NA,test,3,NA
36,NA,ITI,NA,1085
36,NA,test,3,NA
36,NA,ITI,NA,1395
36,NA,test,4,NA
36,NA,ITI,NA,1913
36,NA,test,4,NA
36,NA,ITI,NA,1571
36,NA,test,3,NA
36,NA,ITI,NA,1403
36,NA,test,4,NA
36,NA,ITI,NA,1518
36,NA,test,3,NA
36,NA,ITI,NA,1064
36,NA,test,4,NA
36,NA,ITI,NA,1018
36,NA,test,4,NA
36,NA,ITI,NA,1441
36,NA,test,3,NA
36,NA,ITI,NA,1268
36,NA,test,4,NA
36,NA,ITI,NA,1198
36,NA,test,3,NA
36,NA,ITI,NA,1597
36,NA,test,3,NA
36,NA,ITI,NA,1478
36,NA,test,3,NA
36,NA,ITI,NA,1242
36,NA,test,3,NA
36,NA,ITI,NA,1565
36,NA,test,3,NA
36,NA,ITI,NA,1080
36,NA,test,4,NA
36,NA,ITI,NA,1460
36,NA,test,4,NA
36,NA,ITI,NA,1553
36,NA,test,3,NA
36,NA,ITI,NA,1326
36,NA,test,3,NA
36,NA,ITI,NA,1349
36,NA,test,3,NA
36,NA,ITI,NA,1790
36,NA,test,4,NA
36,NA,ITI,NA,1880
36,NA,test,3,NA
36,NA,ITI,NA,1479
36,NA,test,4,NA
36,NA,ITI,NA,1115
36,NA,test,4,NA
36,NA,ITI,NA,1344
36,NA,test,4,NA
36,NA,ITI,NA,1049
36,NA,test,3,NA
36,NA,ITI,NA,1226
36,NA,test,3,NA
36,NA,ITI,NA,1879
36,NA,test,3,NA
36,NA,ITI,NA,1690
36,NA,test,4,NA
36,NA,ITI,NA,1775
36,NA,test,3,NA
36,NA,ITI,NA,1160
36,NA,test,3,NA
36,NA,ITI,NA,1586
36,NA,test,4,NA
36,NA,ITI,NA,1883
36,NA,test,3,NA
36,NA,ITI,NA,1467
36,NA,test,4,NA
36,NA,ITI,NA,1733
36,NA,test,3,NA
36,NA,ITI,NA,1870
36,NA,test,3,NA
36,NA,ITI,NA,1107
36,NA,test,3,NA
36,NA,ITI,NA,1737
36,NA,test,4,NA
36,NA,ITI,NA,1210
36,NA,test,3,NA
36,NA,ITI,NA,1087
36,NA,test,3,NA
36,NA,ITI,NA,1558
36,NA,test,3,NA
36,NA,ITI,NA,1303
36,NA,test,4,NA
36,NA,ITI,NA,1623
36,NA,test,4,NA
36,NA,ITI,NA,1112
36,NA,test,3,NA
36,NA,ITI,NA,1914
36,NA,test,4,NA
36,NA,ITI,NA,1215
36,NA,test,3,NA
36,NA,ITI,NA,1644
36,NA,test,3,NA
36,NA,ITI,NA,1961
36,NA,test,4,NA
36,NA,ITI,NA,1824
36,NA,test,3,NA
36,NA,ITI,NA,1193
36,NA,test,4,NA
36,NA,ITI,NA,1604
36,NA,test,3,NA
36,NA,ITI,NA,1585
36,NA,test,3,NA
36,NA,ITI,NA,1020
36,NA,test,3,NA
36,NA,ITI,NA,1591
36,NA,test,4,NA
36,NA,ITI,NA,1989
36,NA,test,3,NA
36,NA,ITI,NA,1130
36,NA,test,4,NA
36,NA,ITI,NA,1169
36,NA,test,3,NA
36,NA,ITI,NA,1392
36,NA,test,4,NA
36,NA,ITI,NA,1706
36,NA,test,3,NA
36,NA,ITI,NA,1170
36,NA,test,4,NA
36,NA,ITI,NA,1025
36,NA,test,3,NA
36,NA,ITI,NA,1555
36,NA,test,4,NA
36,NA,ITI,NA,1699
36,NA,test,3,NA
36,NA,ITI,NA,1776
36,NA,test,3,NA
36,NA,ITI,NA,1351
36,NA,test,3,NA
36,NA,ITI,NA,1327
36,NA,test,3,NA
36,NA,ITI,NA,1318
36,NA,test,3,NA
36,NA,ITI,NA,1484
36,NA,test,3,NA
36,NA,ITI,NA,1463
36,NA,test,4,NA
36,NA,ITI,NA,1639
36,NA,test,4,NA
36,NA,ITI,NA,1492
36,NA,test,3,NA
36,NA,ITI,NA,1025
36,NA,test,3,NA
36,NA,ITI,NA,1052
36,NA,test,4,NA
36,NA,ITI,NA,1155
36,NA,test,4,NA
36,NA,ITI,NA,1188
36,NA,test,4,NA
36,NA,ITI,NA,1298
36,NA,test,3,NA
36,NA,ITI,NA,1011
36,NA,test,3,NA
36,NA,ITI,NA,1973
36,NA,test,4,NA
36,NA,ITI,NA,1665
36,NA,test,3,NA
36,NA,ITI,NA,1919
36,NA,test,4,NA
36,NA,ITI,NA,1058
36,NA,test,4,NA
36,NA,ITI,NA,1302
36,NA,test,4,NA
36,NA,ITI,NA,1450
36,NA,test,4,NA
36,NA,ITI,NA,1950
36,NA,test,4,NA
36,NA,ITI,NA,1212
36,NA,test,3,NA
36,NA,ITI,NA,1162
36,NA,test,4,NA
36,NA,ITI,NA,1239
36,NA,test,4,NA
36,NA,ITI,NA,1940
36,NA,test,3,NA
36,NA,ITI,NA,1166
36,NA,test,3,NA
36,NA,ITI,NA,1662
36,NA,test,3,NA
36,NA,ITI,NA,1821
36,NA,test,3,NA
36,NA,ITI,NA,1323
36,NA,test,3,NA
36,NA,ITI,NA,1346
36,NA,test,4,NA
36,NA,ITI,NA,1735
36,NA,test,3,NA
36,NA,ITI,NA,1858
36,NA,test,3,NA
36,NA,ITI,NA,1919
36,NA,test,3,NA
36,NA,ITI,NA,1171
36,NA,test,4,NA
36,NA,ITI,NA,1339
36,NA,test,4,NA
36,NA,ITI,NA,1242
36,NA,test,3,NA
36,NA,ITI,NA,1440
36,NA,test,3,NA
36,NA,ITI,NA,1968
36,NA,test,3,NA
36,NA,ITI,NA,1810
36,NA,test,3,NA
36,NA,ITI,NA,1285
36,NA,test,3,NA
36,NA,ITI,NA,1328
36,NA,test,3,NA
36,NA,ITI,NA,1236
36,NA,test,3,NA
36,NA,ITI,NA,1281
36,NA,test,4,NA
36,NA,ITI,NA,1785
36,NA,test,3,NA
36,NA,ITI,NA,1339
36,NA,test,4,NA
36,NA,ITI,NA,1597
36,NA,test,3,NA
36,NA,ITI,NA,1866
36,NA,test,4,NA
36,NA,ITI,NA,1189
36,NA,test,3,NA
36,NA,ITI,NA,1956
36,NA,test,3,NA
36,NA,ITI,NA,1912
36,NA,test,4,NA
36,NA,ITI,NA,1000
