Scenario - Timing Task
Logfile written - 02/25/2019 17:43:19

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

1	1	Picture	Instruction	500	0	1	11961342	1	0	next	other	0
1	62	Sound	Practice	13501519	0	1			0		hit	273
1	62	Response	3	13530818	29299	1
1	63	Picture	ITI	13540959	0	1	36154	1	0	next	other	0
1	64	Sound	Practice	13559741	0	1			0		hit	276
1	64	Response	3	13576975	17234	1
1	65	Picture	ITI	13587110	0	1	31323	1	0	next	other	0
1	66	Sound	Practice	13597381	0	1			0		hit	279
1	66	Response	4	13618272	20891	1
1	67	Picture	ITI	13628429	0	1	36821	1	0	next	other	0
1	68	Sound	Practice	13645140	0	1			0		hit	282
1	68	Response	4	13665198	20058	1
1	69	Picture	ITI	13675246	0	1	33822	1	0	next	other	0
1	70	Sound	Practice	13689417	0	1			0		incorrect	285
1	70	Response	4	13709034	19617	1
1	71	Picture	ITI	13719064	0	1	33822	1	0	next	other	0
1	72	Sound	Practice	13734656	0	2			0		hit	288
1	72	Response	3	13752756	18101	1
1	73	Picture	ITI	13762882	0	1	27324	1	0	next	other	0
1	74	Sound	Practice	13774284	0	1			0		hit	291
1	74	Response	4	13790146	15862	1
1	75	Picture	ITI	13800202	0	1	37154	1	0	next	other	0
1	75	Response	4	13804074	3872	1
1	76	Sound	Practice	13812184	0	1			0		hit	295
1	76	Response	4	13837317	25134	1
1	77	Picture	ITI	13847353	0	1	38653	1	0	next	other	0
1	78	Sound	Practice	13865364	0	1			0		hit	298
1	78	Response	4	13885971	20607	1
1	79	Picture	ITI	13896002	0	1	39153	1	0	next	other	0
1	80	Sound	Practice	13915694	0	1			0		hit	301
1	80	Response	4	13935103	19409	1
1	81	Picture	ITI	13945152	0	1	32489	1	0	next	other	0
1	82	Sound	Practice	13958283	0	1			0		hit	304
1	82	Response	3	13977504	19220	1
1	83	Picture	ITI	13987637	0	1	39653	1	0	next	other	0
1	84	Sound	Practice	14004569	0	1			0		hit	307
1	84	Response	4	14027167	22598	1
1	85	Picture	ITI	14037287	0	1	38320	1	0	next	other	0
1	86	Sound	Practice	14056058	0	1			0		hit	310
1	86	Response	4	14075414	19356	1
1	87	Picture	Break	14085603	0	1	106796	1	0	next	other	0
1	87	Response	1	14192210	106607	0
1	88	Picture	Instruction	14192399	0	1	56147	1	0	next	other	0
1	88	Response	1	14248449	56049	0
1	89	Picture	ITI	14248547	0	1	10163	1	0	next	other	0
1	90	Picture	ITI	14258710	0	1	13662	1	0	next	other	0
1	91	Sound	Stimuli	14272251	0	1			0		other	0
1	92	Picture	ITI	14307359	0	1	13662	1	0	next	other	0
1	93	Sound	Stimuli	14320851	0	1			0		other	0
1	94	Picture	ITI	14355843	0	1	17661	1	0	next	other	0
1	95	Sound	Stimuli	14373474	0	1			0		other	0
1	96	Picture	ITI	14404159	0	1	12829	1	0	next	other	0
1	97	Sound	Stimuli	14416860	0	1			0		other	0
1	98	Picture	ITI	14447644	0	1	13662	1	0	next	other	0
1	99	Sound	Stimuli	14461205	0	1			0		other	0
1	100	Picture	ITI	14491962	0	1	18993	1	0	next	other	0
1	101	Sound	Stimuli	14510923	0	1			0		other	0
1	102	Picture	ITI	14543277	0	1	17661	1	0	next	other	0
1	103	Sound	Stimuli	14560809	0	1			0		other	0
1	104	Picture	ITI	14592427	0	1	14328	1	0	next	other	0
1	105	Sound	Stimuli	14606708	0	1			0		other	0
1	106	Picture	ITI	14637578	0	1	18993	1	0	next	other	0
1	107	Sound	Stimuli	14656399	0	1			0		other	0
1	108	Picture	ITI	14691393	0	1	19826	1	0	next	other	0
1	109	Sound	Stimuli	14711044	0	1			0		other	0
1	110	Picture	ITI	14741042	0	1	10163	1	0	next	other	0
1	111	Sound	Stimuli	14751153	0	1			0		other	0
1	112	Picture	ITI	14782694	0	1	16827	1	0	next	other	0
1	113	Sound	Stimuli	14799335	0	1			0		other	0
1	114	Picture	ITI	14833510	0	1	15161	1	0	next	other	0
1	115	Sound	Stimuli	14848492	0	1			0		other	0
1	116	Picture	ITI	14881660	0	1	16328	1	0	next	other	0
1	117	Sound	Stimuli	14897881	0	1			0		other	0
1	118	Picture	ITI	14927977	0	1	10830	1	0	next	other	0
1	119	Sound	Stimuli	14938708	0	1			0		other	0
1	120	Picture	ITI	14973794	0	1	11329	1	0	next	other	0
1	121	Sound	Stimuli	14984936	0	1			0		other	0
1	122	Picture	ITI	15018112	0	1	17994	1	0	next	other	0
1	123	Sound	Stimuli	15035984	0	1			0		other	0
1	124	Picture	ITI	15070094	0	1	19660	1	0	next	other	0
1	125	Sound	Stimuli	15089595	0	1			0		other	0
1	126	Picture	ITI	15121910	0	1	10830	1	0	next	other	0
1	127	Sound	Stimuli	15132551	0	1			0		other	0
1	128	Picture	ITI	15162562	0	1	14662	1	0	next	other	0
1	129	Sound	Stimuli	15177063	0	1			0		other	0
1	130	Picture	ITI	15210212	0	1	13662	1	0	next	other	0
1	131	Sound	Stimuli	15223764	0	1			0		other	0
1	132	Picture	ITI	15256863	0	1	15828	1	0	next	other	0
1	133	Sound	Stimuli	15272644	0	1			0		other	0
1	134	Picture	ITI	15305013	0	1	19493	1	0	next	other	0
1	135	Sound	Stimuli	15324434	0	1			0		other	0
1	136	Picture	ITI	15355995	0	1	14162	1	0	next	other	0
1	137	Sound	Stimuli	15370076	0	1			0		other	0
1	138	Picture	ITI	15400813	0	1	13829	1	0	next	other	0
1	138	Response	4	15410814	10002	1
1	139	Sound	Stimuli	15414614	0	1			0		other	0
1	140	Picture	ITI	15449629	0	1	12496	1	0	next	other	0
1	141	Sound	Stimuli	15462000	0	1			0		other	0
1	142	Picture	ITI	15496279	0	1	17661	1	0	next	other	0
1	143	Sound	Stimuli	15513911	0	1			0		other	0
1	144	Picture	ITI	15545429	0	1	19160	1	0	next	other	0
1	145	Sound	Stimuli	15564471	0	1			0		other	0
1	146	Picture	ITI	15596745	0	1	17827	1	0	next	other	0
