Subject Number, Block, Trial Number, Dynomometer Response, Duration
37,NA,ITI,NA,1770
37,NA,test,3,NA
37,NA,ITI,NA,1735
37,NA,test,3,NA
37,NA,ITI,NA,1027
37,NA,test,3,NA
37,NA,ITI,NA,1625
37,NA,test,4,NA
37,NA,ITI,NA,1245
37,NA,test,3,NA
37,NA,ITI,NA,1265
37,NA,test,4,NA
37,NA,ITI,NA,1324
37,NA,test,3,NA
37,NA,ITI,NA,1136
37,NA,test,4,NA
37,NA,ITI,NA,1762
37,NA,test,4,NA
37,NA,ITI,NA,1762
37,NA,test,4,NA
37,NA,ITI,NA,1087
37,NA,test,4,NA
37,NA,ITI,NA,1144
37,NA,test,4,NA
37,NA,ITI,NA,1272
37,NA,test,3,NA
37,NA,ITI,NA,1248
37,NA,test,3,NA
37,NA,ITI,NA,1780
37,NA,test,4,NA
37,NA,ITI,NA,1990
37,NA,test,4,NA
37,NA,ITI,NA,1247
37,NA,test,3,NA
37,NA,ITI,NA,1288
37,NA,test,3,NA
37,NA,ITI,NA,1651
37,NA,test,3,NA
37,NA,ITI,NA,1462
37,NA,test,4,NA
37,NA,ITI,NA,1053
37,NA,test,3,NA
37,NA,ITI,NA,1951
37,NA,test,4,NA
37,NA,ITI,NA,1588
37,NA,test,4,NA
37,NA,ITI,NA,1497
37,NA,test,3,NA
37,NA,ITI,NA,1172
37,NA,test,4,NA
37,NA,ITI,NA,1514
37,NA,test,4,NA
37,NA,ITI,NA,1034
37,NA,test,4,NA
37,NA,ITI,NA,1918
37,NA,test,3,NA
37,NA,ITI,NA,1128
37,NA,test,3,NA
37,NA,ITI,NA,1365
37,NA,test,4,NA
37,NA,ITI,NA,1710
37,NA,test,4,NA
37,NA,ITI,NA,1903
37,NA,test,3,NA
37,NA,ITI,NA,1974
37,NA,test,3,NA
37,NA,ITI,NA,1193
37,NA,test,4,NA
37,NA,ITI,NA,1194
37,NA,test,4,NA
37,NA,ITI,NA,1070
37,NA,test,3,NA
37,NA,ITI,NA,1654
37,NA,test,4,NA
37,NA,ITI,NA,1391
37,NA,test,4,NA
37,NA,ITI,NA,1827
37,NA,test,4,NA
37,NA,ITI,NA,2000
37,NA,test,4,NA
37,NA,ITI,NA,1350
37,NA,test,3,NA
37,NA,ITI,NA,1113
37,NA,test,4,NA
37,NA,ITI,NA,1082
37,NA,test,3,NA
37,NA,ITI,NA,1163
37,NA,test,4,NA
37,NA,ITI,NA,1474
37,NA,test,3,NA
37,NA,ITI,NA,1130
37,NA,test,4,NA
37,NA,ITI,NA,1580
37,NA,test,4,NA
37,NA,ITI,NA,1792
37,NA,test,3,NA
37,NA,ITI,NA,1000
37,NA,test,4,NA
37,NA,ITI,NA,1878
37,NA,test,4,NA
37,NA,ITI,NA,1313
37,NA,test,4,NA
37,NA,ITI,NA,1890
37,NA,test,4,NA
37,NA,ITI,NA,1002
37,NA,test,4,NA
37,NA,ITI,NA,1638
37,NA,test,3,NA
37,NA,ITI,NA,1762
37,NA,test,3,NA
37,NA,ITI,NA,1416
37,NA,test,3,NA
37,NA,ITI,NA,1217
37,NA,test,4,NA
37,NA,ITI,NA,1091
37,NA,test,4,NA
37,NA,ITI,NA,1308
37,NA,test,3,NA
37,NA,ITI,NA,1877
37,NA,test,4,NA
37,NA,ITI,NA,1050
37,NA,test,3,NA
37,NA,ITI,NA,1384
37,NA,test,3,NA
37,NA,ITI,NA,1138
37,NA,test,4,NA
37,NA,ITI,NA,1888
37,NA,test,4,NA
37,NA,ITI,NA,1940
37,NA,test,4,NA
37,NA,ITI,NA,1334
37,NA,test,4,NA
37,NA,ITI,NA,1212
37,NA,test,3,NA
37,NA,ITI,NA,1000
