Subject Number, Block, Trial Number, Dynomometer Response, Duration
27,NA,ITI,NA,1850
27,NA,test,4,NA
27,NA,ITI,NA,1617
27,NA,test,3,NA
27,NA,ITI,NA,1460
27,NA,test,3,NA
27,NA,ITI,NA,1277
27,NA,test,4,NA
27,NA,ITI,NA,1192
27,NA,test,4,NA
27,NA,ITI,NA,1276
27,NA,test,4,NA
27,NA,ITI,NA,1171
27,NA,test,4,NA
27,NA,ITI,NA,1537
27,NA,test,3,NA
27,NA,ITI,NA,1460
27,NA,test,4,NA
27,NA,ITI,NA,1214
27,NA,test,3,NA
27,NA,ITI,NA,1221
27,NA,test,4,NA
27,NA,ITI,NA,1972
27,NA,test,3,NA
27,NA,ITI,NA,1514
27,NA,test,4,NA
27,NA,ITI,NA,1006
27,NA,test,4,NA
27,NA,ITI,NA,1721
27,NA,test,3,NA
27,NA,ITI,NA,1589
27,NA,test,4,NA
27,NA,ITI,NA,1952
27,NA,test,4,NA
27,NA,ITI,NA,1063
27,NA,test,3,NA
27,NA,ITI,NA,1035
27,NA,test,4,NA
27,NA,ITI,NA,1043
27,NA,test,4,NA
27,NA,ITI,NA,1983
27,NA,test,3,NA
27,NA,ITI,NA,1752
27,NA,test,4,NA
27,NA,ITI,NA,1740
27,NA,test,3,NA
27,NA,ITI,NA,1810
27,NA,test,3,NA
27,NA,ITI,NA,1183
27,NA,test,3,NA
27,NA,ITI,NA,1709
27,NA,test,3,NA
27,NA,ITI,NA,1831
27,NA,test,3,NA
27,NA,ITI,NA,1839
27,NA,test,4,NA
27,NA,ITI,NA,1511
27,NA,test,4,NA
27,NA,ITI,NA,1141
27,NA,test,4,NA
27,NA,ITI,NA,1710
27,NA,test,4,NA
27,NA,ITI,NA,1728
27,NA,test,3,NA
27,NA,ITI,NA,1728
27,NA,test,3,NA
27,NA,ITI,NA,1150
27,NA,test,4,NA
27,NA,ITI,NA,1943
27,NA,test,4,NA
27,NA,ITI,NA,1300
27,NA,test,3,NA
27,NA,ITI,NA,1392
27,NA,test,3,NA
27,NA,ITI,NA,1761
27,NA,test,4,NA
27,NA,ITI,NA,1940
27,NA,test,3,NA
27,NA,ITI,NA,1558
27,NA,test,3,NA
27,NA,ITI,NA,1477
27,NA,test,4,NA
27,NA,ITI,NA,1701
27,NA,test,3,NA
27,NA,ITI,NA,1904
27,NA,test,4,NA
27,NA,ITI,NA,1253
27,NA,test,3,NA
27,NA,ITI,NA,1764
27,NA,test,4,NA
27,NA,ITI,NA,1038
27,NA,test,3,NA
27,NA,ITI,NA,1401
27,NA,test,3,NA
27,NA,ITI,NA,1337
27,NA,test,4,NA
27,NA,ITI,NA,1072
27,NA,test,3,NA
27,NA,ITI,NA,1829
27,NA,test,4,NA
27,NA,ITI,NA,1403
27,NA,test,4,NA
27,NA,ITI,NA,1071
27,NA,test,4,NA
27,NA,ITI,NA,1558
27,NA,test,3,NA
27,NA,ITI,NA,1304
27,NA,test,3,NA
27,NA,ITI,NA,1555
27,NA,test,3,NA
27,NA,ITI,NA,1154
27,NA,test,4,NA
27,NA,ITI,NA,1210
27,NA,test,4,NA
27,NA,ITI,NA,1436
27,NA,test,4,NA
27,NA,ITI,NA,1943
27,NA,test,4,NA
27,NA,ITI,NA,1200
27,NA,test,3,NA
27,NA,ITI,NA,1622
27,NA,test,3,NA
27,NA,ITI,NA,1316
27,NA,test,3,NA
27,NA,ITI,NA,1707
27,NA,test,3,NA
27,NA,ITI,NA,1076
27,NA,test,3,NA
27,NA,ITI,NA,1723
27,NA,test,4,NA
27,NA,ITI,NA,1619
27,NA,test,3,NA
27,NA,ITI,NA,1948
27,NA,test,4,NA
27,NA,ITI,NA,1420
27,NA,test,4,NA
27,NA,ITI,NA,1311
27,NA,test,4,NA
27,NA,ITI,NA,1504
27,NA,test,4,NA
27,NA,ITI,NA,1111
27,NA,test,4,NA
27,NA,ITI,NA,1247
27,NA,test,4,NA
27,NA,ITI,NA,1728
27,NA,test,3,NA
27,NA,ITI,NA,1633
27,NA,test,3,NA
27,NA,ITI,NA,1314
27,NA,test,3,NA
27,NA,ITI,NA,1850
27,NA,test,3,NA
27,NA,ITI,NA,1332
27,NA,test,4,NA
27,NA,ITI,NA,1200
27,NA,test,3,NA
27,NA,ITI,NA,1059
27,NA,test,3,NA
27,NA,ITI,NA,1924
27,NA,test,4,NA
27,NA,ITI,NA,1182
27,NA,test,3,NA
27,NA,ITI,NA,1872
27,NA,test,3,NA
27,NA,ITI,NA,1231
27,NA,test,3,NA
27,NA,ITI,NA,1210
27,NA,test,3,NA
27,NA,ITI,NA,1034
27,NA,test,4,NA
27,NA,ITI,NA,1097
27,NA,test,4,NA
27,NA,ITI,NA,1631
27,NA,test,3,NA
27,NA,ITI,NA,1959
27,NA,test,3,NA
27,NA,ITI,NA,1224
27,NA,test,4,NA
27,NA,ITI,NA,1067
27,NA,test,3,NA
27,NA,ITI,NA,1669
27,NA,test,3,NA
27,NA,ITI,NA,1373
27,NA,test,3,NA
27,NA,ITI,NA,1623
27,NA,test,3,NA
27,NA,ITI,NA,1567
27,NA,test,3,NA
27,NA,ITI,NA,1728
27,NA,test,4,NA
27,NA,ITI,NA,1928
27,NA,test,3,NA
27,NA,ITI,NA,1834
27,NA,test,3,NA
27,NA,ITI,NA,1405
27,NA,test,3,NA
27,NA,ITI,NA,1113
27,NA,test,3,NA
27,NA,ITI,NA,1468
27,NA,test,4,NA
27,NA,ITI,NA,1154
27,NA,test,4,NA
27,NA,ITI,NA,1157
27,NA,test,3,NA
27,NA,ITI,NA,1096
27,NA,test,4,NA
27,NA,ITI,NA,1902
27,NA,test,3,NA
27,NA,ITI,NA,1112
27,NA,test,4,NA
27,NA,ITI,NA,1191
27,NA,test,4,NA
27,NA,ITI,NA,1448
27,NA,test,3,NA
27,NA,ITI,NA,1680
27,NA,test,4,NA
27,NA,ITI,NA,1935
27,NA,test,4,NA
27,NA,ITI,NA,1077
27,NA,test,3,NA
27,NA,ITI,NA,1841
27,NA,test,3,NA
27,NA,ITI,NA,1314
27,NA,test,4,NA
27,NA,ITI,NA,1874
27,NA,test,4,NA
27,NA,ITI,NA,1740
27,NA,test,4,NA
27,NA,ITI,NA,1000
27,NA,ITI,NA,1147
27,NA,test,4,NA
27,NA,ITI,NA,1126
27,NA,test,4,NA
27,NA,ITI,NA,1615
27,NA,test,4,NA
27,NA,ITI,NA,1069
27,NA,test,4,NA
27,NA,ITI,NA,1746
27,NA,test,3,NA
27,NA,ITI,NA,1394
27,NA,test,4,NA
27,NA,ITI,NA,1358
27,NA,test,4,NA
27,NA,ITI,NA,1966
27,NA,test,4,NA
27,NA,ITI,NA,1608
27,NA,test,3,NA
27,NA,ITI,NA,1743
27,NA,test,3,NA
27,NA,ITI,NA,1626
27,NA,test,4,NA
27,NA,ITI,NA,1416
27,NA,test,4,NA
27,NA,ITI,NA,1387
27,NA,test,4,NA
27,NA,ITI,NA,1985
27,NA,test,3,NA
27,NA,ITI,NA,1409
27,NA,test,4,NA
27,NA,ITI,NA,1931
27,NA,test,3,NA
27,NA,ITI,NA,1778
27,NA,test,4,NA
27,NA,ITI,NA,1422
27,NA,test,4,NA
27,NA,ITI,NA,1518
27,NA,test,4,NA
27,NA,ITI,NA,1370
27,NA,test,3,NA
27,NA,ITI,NA,1076
27,NA,test,4,NA
27,NA,ITI,NA,1760
27,NA,test,3,NA
27,NA,ITI,NA,1135
27,NA,test,4,NA
27,NA,ITI,NA,1291
27,NA,test,4,NA
27,NA,ITI,NA,1069
27,NA,test,3,NA
27,NA,ITI,NA,1896
27,NA,test,3,NA
27,NA,ITI,NA,1969
27,NA,test,3,NA
27,NA,ITI,NA,1048
27,NA,test,4,NA
27,NA,ITI,NA,1838
27,NA,test,4,NA
27,NA,ITI,NA,1137
27,NA,test,4,NA
27,NA,ITI,NA,1933
27,NA,test,4,NA
27,NA,ITI,NA,1534
27,NA,test,3,NA
27,NA,ITI,NA,1557
27,NA,test,3,NA
27,NA,ITI,NA,1179
27,NA,test,3,NA
27,NA,ITI,NA,1818
27,NA,test,3,NA
27,NA,ITI,NA,1083
27,NA,test,4,NA
27,NA,ITI,NA,1714
27,NA,test,3,NA
27,NA,ITI,NA,1408
27,NA,test,4,NA
27,NA,ITI,NA,1649
27,NA,test,4,NA
27,NA,ITI,NA,1514
27,NA,test,4,NA
27,NA,ITI,NA,1352
27,NA,test,3,NA
27,NA,ITI,NA,1452
27,NA,test,4,NA
27,NA,ITI,NA,1874
27,NA,test,3,NA
27,NA,ITI,NA,1907
27,NA,test,4,NA
27,NA,ITI,NA,1290
27,NA,test,3,NA
27,NA,ITI,NA,1915
27,NA,test,3,NA
27,NA,ITI,NA,1959
27,NA,test,4,NA
27,NA,ITI,NA,1170
27,NA,test,4,NA
27,NA,ITI,NA,1562
27,NA,test,4,NA
27,NA,ITI,NA,1181
27,NA,test,4,NA
27,NA,ITI,NA,1000
27,NA,test,4,NA
27,NA,ITI,NA,1615
27,NA,test,4,NA
27,NA,ITI,NA,1023
27,NA,test,3,NA
27,NA,ITI,NA,1894
27,NA,test,3,NA
27,NA,ITI,NA,1753
27,NA,test,4,NA
27,NA,ITI,NA,1294
27,NA,test,4,NA
27,NA,ITI,NA,1534
27,NA,test,4,NA
27,NA,ITI,NA,1994
27,NA,test,3,NA
27,NA,ITI,NA,1345
27,NA,test,4,NA
27,NA,ITI,NA,1023
27,NA,test,3,NA
27,NA,ITI,NA,1359
27,NA,test,4,NA
27,NA,ITI,NA,1935
27,NA,test,4,NA
27,NA,ITI,NA,1000
27,NA,test,4,NA
27,NA,ITI,NA,1716
27,NA,test,3,NA
27,NA,ITI,NA,1992
27,NA,test,4,NA
27,NA,ITI,NA,1815
27,NA,test,4,NA
27,NA,ITI,NA,1796
27,NA,test,4,NA
27,NA,ITI,NA,1437
27,NA,test,4,NA
27,NA,ITI,NA,1880
27,NA,test,3,NA
27,NA,ITI,NA,1869
27,NA,test,3,NA
27,NA,ITI,NA,1077
27,NA,test,3,NA
27,NA,ITI,NA,1795
27,NA,test,4,NA
27,NA,ITI,NA,1695
27,NA,test,4,NA
27,NA,ITI,NA,1556
27,NA,test,4,NA
27,NA,ITI,NA,1857
27,NA,test,4,NA
27,NA,ITI,NA,1863
27,NA,test,4,NA
27,NA,ITI,NA,1949
27,NA,test,4,NA
27,NA,ITI,NA,1278
27,NA,test,3,NA
27,NA,ITI,NA,1462
27,NA,test,4,NA
27,NA,ITI,NA,1514
27,NA,test,3,NA
27,NA,ITI,NA,1546
27,NA,test,3,NA
27,NA,ITI,NA,1040
27,NA,test,3,NA
27,NA,ITI,NA,1080
27,NA,test,3,NA
27,NA,ITI,NA,1872
27,NA,test,4,NA
27,NA,ITI,NA,1618
27,NA,test,4,NA
27,NA,ITI,NA,1496
27,NA,test,4,NA
27,NA,ITI,NA,1207
27,NA,test,4,NA
27,NA,ITI,NA,1471
27,NA,test,3,NA
27,NA,ITI,NA,1016
27,NA,test,4,NA
27,NA,ITI,NA,1099
27,NA,test,4,NA
27,NA,ITI,NA,1295
27,NA,test,3,NA
27,NA,ITI,NA,1752
27,NA,test,4,NA
27,NA,ITI,NA,1579
27,NA,test,4,NA
27,NA,ITI,NA,1416
27,NA,test,3,NA
27,NA,ITI,NA,1982
27,NA,test,3,NA
27,NA,ITI,NA,1311
27,NA,test,4,NA
27,NA,ITI,NA,1273
27,NA,test,3,NA
27,NA,ITI,NA,1425
27,NA,test,3,NA
27,NA,ITI,NA,1551
27,NA,test,3,NA
27,NA,ITI,NA,1911
27,NA,test,3,NA
27,NA,ITI,NA,1285
27,NA,test,3,NA
27,NA,ITI,NA,1996
27,NA,test,3,NA
27,NA,ITI,NA,1925
27,NA,test,4,NA
27,NA,ITI,NA,1203
27,NA,test,4,NA
27,NA,ITI,NA,1324
27,NA,test,4,NA
27,NA,ITI,NA,1410
27,NA,test,0,NA
27,NA,ITI,NA,1342
27,NA,test,4,NA
27,NA,ITI,NA,1233
27,NA,test,4,NA
27,NA,ITI,NA,1289
27,NA,test,4,NA
27,NA,ITI,NA,1546
27,NA,test,3,NA
27,NA,ITI,NA,1094
27,NA,test,4,NA
27,NA,ITI,NA,1702
27,NA,test,3,NA
27,NA,ITI,NA,1971
27,NA,test,4,NA
27,NA,ITI,NA,1193
27,NA,test,4,NA
27,NA,ITI,NA,1508
27,NA,test,4,NA
27,NA,ITI,NA,1000
