Subject Number, Block, Trial Number, Dynomometer Response, Duration
101,NA,test,4,NA
101,NA,ITI,NA,1255
101,NA,test,4,NA
101,NA,ITI,NA,1342
101,NA,test,4,NA
101,NA,ITI,NA,1320
101,NA,test,3,NA
101,NA,ITI,NA,1412
101,NA,test,3,NA
101,NA,ITI,NA,1505
101,NA,test,3,NA
101,NA,ITI,NA,1240
101,NA,test,3,NA
101,NA,ITI,NA,1590
101,NA,test,3,NA
101,NA,ITI,NA,1969
101,NA,test,4,NA
101,NA,ITI,NA,1529
101,NA,test,3,NA
101,NA,ITI,NA,1288
101,NA,test,4,NA
101,NA,ITI,NA,1961
101,NA,test,3,NA
101,NA,ITI,NA,1147
101,NA,test,3,NA
101,NA,ITI,NA,1964
101,NA,test,3,NA
101,NA,ITI,NA,1129
101,NA,test,3,NA
101,NA,ITI,NA,1976
101,NA,test,3,NA
101,NA,ITI,NA,1945
101,NA,test,3,NA
101,NA,ITI,NA,1197
101,NA,test,3,NA
101,NA,ITI,NA,1351
101,NA,test,3,NA
101,NA,ITI,NA,1524
101,NA,test,4,NA
101,NA,ITI,NA,1734
101,NA,test,4,NA
101,NA,ITI,NA,1374
101,NA,test,3,NA
101,NA,ITI,NA,1914
101,NA,test,3,NA
101,NA,ITI,NA,1926
101,NA,test,4,NA
101,NA,ITI,NA,1701
101,NA,test,4,NA
101,NA,ITI,NA,1830
101,NA,test,4,NA
101,NA,ITI,NA,1388
101,NA,test,3,NA
101,NA,ITI,NA,1591
101,NA,test,3,NA
101,NA,ITI,NA,1943
101,NA,test,4,NA
101,NA,ITI,NA,1938
101,NA,test,4,NA
101,NA,ITI,NA,1737
101,NA,test,3,NA
101,NA,ITI,NA,1174
101,NA,test,3,NA
101,NA,ITI,NA,1238
101,NA,test,3,NA
101,NA,ITI,NA,1365
101,NA,test,4,NA
101,NA,ITI,NA,1824
101,NA,test,4,NA
101,NA,ITI,NA,1194
101,NA,test,4,NA
101,NA,ITI,NA,1761
101,NA,test,3,NA
101,NA,ITI,NA,1499
101,NA,test,4,NA
101,NA,ITI,NA,1395
101,NA,test,4,NA
101,NA,ITI,NA,1138
101,NA,test,4,NA
101,NA,ITI,NA,1200
101,NA,test,4,NA
101,NA,ITI,NA,1433
101,NA,test,3,NA
101,NA,ITI,NA,1713
101,NA,test,3,NA
101,NA,ITI,NA,1622
101,NA,test,4,NA
101,NA,ITI,NA,1846
101,NA,test,3,NA
101,NA,ITI,NA,1609
101,NA,test,3,NA
101,NA,ITI,NA,1369
101,NA,test,3,NA
101,NA,ITI,NA,1176
101,NA,test,3,NA
101,NA,ITI,NA,1437
101,NA,test,4,NA
101,NA,ITI,NA,1755
101,NA,test,3,NA
101,NA,ITI,NA,1356
101,NA,test,3,NA
101,NA,ITI,NA,1308
101,NA,test,3,NA
101,NA,ITI,NA,1239
101,NA,test,4,NA
101,NA,ITI,NA,1062
101,NA,test,4,NA
101,NA,ITI,NA,1654
101,NA,test,4,NA
101,NA,ITI,NA,1644
101,NA,test,3,NA
101,NA,ITI,NA,1390
101,NA,test,4,NA
101,NA,ITI,NA,1451
101,NA,test,3,NA
101,NA,ITI,NA,1658
101,NA,test,3,NA
101,NA,ITI,NA,1179
101,NA,test,4,NA
101,NA,ITI,NA,1362
101,NA,test,3,NA
101,NA,ITI,NA,1630
101,NA,test,3,NA
101,NA,ITI,NA,1356
101,NA,test,3,NA
101,NA,ITI,NA,1334
101,NA,test,4,NA
101,NA,ITI,NA,1195
101,NA,test,4,NA
101,NA,ITI,NA,1204
101,NA,test,3,NA
101,NA,ITI,NA,1988
101,NA,test,3,NA
101,NA,ITI,NA,1201
101,NA,test,3,NA
101,NA,ITI,NA,1023
101,NA,test,4,NA
101,NA,ITI,NA,1239
101,NA,test,3,NA
101,NA,ITI,NA,1548
101,NA,test,4,NA
101,NA,ITI,NA,1204
101,NA,test,4,NA
101,NA,ITI,NA,1561
101,NA,test,4,NA
101,NA,ITI,NA,1203
101,NA,test,3,NA
101,NA,ITI,NA,1074
101,NA,test,4,NA
101,NA,ITI,NA,1335
101,NA,test,3,NA
101,NA,ITI,NA,1893
101,NA,test,4,NA
101,NA,ITI,NA,1585
101,NA,test,3,NA
101,NA,ITI,NA,1110
101,NA,test,4,NA
101,NA,ITI,NA,1852
101,NA,test,3,NA
101,NA,ITI,NA,1000
101,NA,ITI,NA,1482
101,NA,test,4,NA
101,NA,ITI,NA,1005
101,NA,test,3,NA
101,NA,ITI,NA,1463
101,NA,test,3,NA
101,NA,ITI,NA,1651
101,NA,test,4,NA
101,NA,ITI,NA,1516
101,NA,test,3,NA
101,NA,ITI,NA,1453
101,NA,test,4,NA
101,NA,ITI,NA,1715
101,NA,test,3,NA
101,NA,ITI,NA,1200
101,NA,test,4,NA
101,NA,ITI,NA,1900
101,NA,test,4,NA
101,NA,ITI,NA,1631
101,NA,test,4,NA
101,NA,ITI,NA,1420
101,NA,test,4,NA
101,NA,ITI,NA,1017
101,NA,test,4,NA
101,NA,ITI,NA,1292
101,NA,test,3,NA
101,NA,ITI,NA,1839
101,NA,test,3,NA
101,NA,ITI,NA,1184
101,NA,test,3,NA
101,NA,ITI,NA,1526
101,NA,test,3,NA
101,NA,ITI,NA,1979
101,NA,test,3,NA
101,NA,ITI,NA,1371
101,NA,test,4,NA
101,NA,ITI,NA,1035
101,NA,test,4,NA
101,NA,ITI,NA,1426
101,NA,test,4,NA
101,NA,ITI,NA,1060
101,NA,test,4,NA
101,NA,ITI,NA,1265
101,NA,test,3,NA
101,NA,ITI,NA,1497
101,NA,test,3,NA
101,NA,ITI,NA,1446
101,NA,test,3,NA
101,NA,ITI,NA,1216
101,NA,test,4,NA
101,NA,ITI,NA,1983
101,NA,test,4,NA
101,NA,ITI,NA,1756
101,NA,test,3,NA
101,NA,ITI,NA,1752
101,NA,test,4,NA
101,NA,ITI,NA,1727
101,NA,test,4,NA
101,NA,ITI,NA,1521
101,NA,test,3,NA
101,NA,ITI,NA,1234
101,NA,test,4,NA
101,NA,ITI,NA,1462
101,NA,test,3,NA
101,NA,ITI,NA,1424
101,NA,test,4,NA
101,NA,ITI,NA,1067
101,NA,test,4,NA
101,NA,ITI,NA,1363
101,NA,test,4,NA
101,NA,ITI,NA,1623
101,NA,test,3,NA
101,NA,ITI,NA,1452
101,NA,test,4,NA
101,NA,ITI,NA,1720
101,NA,test,4,NA
101,NA,ITI,NA,1032
101,NA,test,4,NA
101,NA,ITI,NA,1451
101,NA,test,4,NA
101,NA,ITI,NA,1624
101,NA,test,4,NA
101,NA,ITI,NA,1685
101,NA,test,4,NA
101,NA,ITI,NA,1877
101,NA,test,4,NA
101,NA,ITI,NA,1733
101,NA,test,3,NA
101,NA,ITI,NA,1094
101,NA,test,4,NA
101,NA,ITI,NA,1149
101,NA,test,4,NA
101,NA,ITI,NA,1254
101,NA,test,4,NA
101,NA,ITI,NA,1609
101,NA,test,4,NA
101,NA,ITI,NA,1698
101,NA,test,4,NA
101,NA,ITI,NA,1863
101,NA,test,3,NA
101,NA,ITI,NA,1345
101,NA,test,4,NA
101,NA,ITI,NA,1011
101,NA,test,4,NA
101,NA,ITI,NA,1868
101,NA,test,3,NA
101,NA,ITI,NA,1800
101,NA,test,4,NA
101,NA,ITI,NA,1957
101,NA,test,3,NA
101,NA,ITI,NA,1954
101,NA,test,3,NA
101,NA,ITI,NA,1125
101,NA,test,4,NA
101,NA,ITI,NA,1105
101,NA,test,4,NA
101,NA,ITI,NA,1759
101,NA,test,3,NA
101,NA,ITI,NA,1448
101,NA,test,3,NA
101,NA,ITI,NA,1170
101,NA,test,4,NA
101,NA,ITI,NA,1438
101,NA,test,3,NA
101,NA,ITI,NA,1763
101,NA,test,3,NA
101,NA,ITI,NA,1621
101,NA,test,3,NA
101,NA,ITI,NA,1603
101,NA,test,3,NA
101,NA,ITI,NA,1369
101,NA,test,4,NA
101,NA,ITI,NA,1076
101,NA,test,3,NA
101,NA,ITI,NA,1395
101,NA,test,3,NA
101,NA,ITI,NA,1973
101,NA,test,3,NA
101,NA,ITI,NA,1308
101,NA,test,3,NA
101,NA,ITI,NA,1710
101,NA,test,4,NA
101,NA,ITI,NA,1592
101,NA,test,4,NA
101,NA,ITI,NA,1108
101,NA,test,4,NA
101,NA,ITI,NA,1184
101,NA,test,3,NA
101,NA,ITI,NA,1409
101,NA,test,3,NA
101,NA,ITI,NA,1968
101,NA,test,3,NA
101,NA,ITI,NA,1001
101,NA,test,3,NA
101,NA,ITI,NA,1880
101,NA,test,4,NA
101,NA,ITI,NA,1626
101,NA,test,4,NA
101,NA,ITI,NA,1119
101,NA,test,4,NA
101,NA,ITI,NA,1078
101,NA,test,4,NA
101,NA,ITI,NA,1690
101,NA,test,4,NA
101,NA,ITI,NA,1405
101,NA,test,3,NA
101,NA,ITI,NA,1904
101,NA,test,3,NA
101,NA,ITI,NA,1681
101,NA,test,3,NA
101,NA,ITI,NA,1604
101,NA,test,3,NA
101,NA,ITI,NA,1774
101,NA,test,4,NA
101,NA,ITI,NA,1491
101,NA,test,4,NA
101,NA,ITI,NA,1520
101,NA,test,4,NA
101,NA,ITI,NA,1793
101,NA,test,3,NA
101,NA,ITI,NA,1109
101,NA,test,4,NA
101,NA,ITI,NA,1177
101,NA,test,3,NA
101,NA,ITI,NA,1421
101,NA,test,4,NA
101,NA,ITI,NA,1342
101,NA,test,3,NA
101,NA,ITI,NA,1392
101,NA,test,4,NA
101,NA,ITI,NA,1255
101,NA,test,4,NA
101,NA,ITI,NA,1198
101,NA,test,4,NA
101,NA,ITI,NA,1232
101,NA,test,3,NA
101,NA,ITI,NA,1036
101,NA,test,3,NA
101,NA,ITI,NA,1761
101,NA,test,3,NA
101,NA,ITI,NA,1913
101,NA,test,4,NA
101,NA,ITI,NA,1944
101,NA,test,4,NA
101,NA,ITI,NA,1005
101,NA,test,3,NA
101,NA,ITI,NA,1478
101,NA,test,3,NA
101,NA,ITI,NA,1150
101,NA,test,3,NA
101,NA,ITI,NA,1030
101,NA,test,3,NA
101,NA,ITI,NA,1702
101,NA,test,3,NA
101,NA,ITI,NA,1592
101,NA,test,4,NA
101,NA,ITI,NA,1539
101,NA,test,4,NA
101,NA,ITI,NA,1337
101,NA,test,3,NA
101,NA,ITI,NA,1100
101,NA,test,4,NA
101,NA,ITI,NA,1504
101,NA,test,3,NA
101,NA,ITI,NA,1940
101,NA,test,3,NA
101,NA,ITI,NA,1023
101,NA,test,3,NA
101,NA,ITI,NA,1144
101,NA,test,4,NA
101,NA,ITI,NA,1000
