Subject Number, Block, Trial Number, Dynomometer Response, Duration
30,NA,ITI,NA,1000
30,study,1,0,1000
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,2,0,1500
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,3,0,1000
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,4,0,1500
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,5,0,1000
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,6,0,1500
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,7,0,1000
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,8,0,1500
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,9,0,1000
30,study,study,NA,NA
30,NA,ITI,NA,1000
30,study,10,0,1500
30,study,study,NA,NA
30,NA,End of Block,NA,NA
30,NA,ITI,NA,1000
30,NA,Break,NA,NA
30,NA,ITI,NA,1000
30,NA,ITI,NA,1644
30,NA,Practice,3,NA
30,NA,ITI,NA,1381
30,NA,Practice,4,NA
30,NA,ITI,NA,1663
30,NA,Practice,3,NA
30,NA,ITI,NA,1163
30,NA,Practice,3,NA
30,NA,ITI,NA,1963
30,NA,Practice,4,NA
30,NA,ITI,NA,1347
30,NA,Practice,3,NA
30,NA,ITI,NA,1992
30,NA,Practice,3,NA
30,NA,ITI,NA,1235
30,NA,Practice,3,NA
30,NA,ITI,NA,1586
30,NA,Practice,4,NA
30,NA,ITI,NA,1407
30,NA,Practice,4,NA
30,NA,ITI,NA,1136
30,NA,Practice,4,NA
30,NA,ITI,NA,1544
30,NA,Practice,4,NA
30,NA,ITI,NA,1518
30,NA,Practice,3,NA
30,NA,ITI,NA,1767
30,NA,Practice,4,NA
30,NA,ITI,NA,1934
30,NA,Practice,3,NA
30,NA,ITI,NA,1089
30,NA,Practice,4,NA
30,NA,ITI,NA,1195
30,NA,Practice,4,NA
30,NA,ITI,NA,1995
30,NA,Practice,4,NA
30,NA,ITI,NA,1235
30,NA,Practice,4,NA
30,NA,ITI,NA,1239
30,NA,Practice,3,NA
30,NA,ITI,NA,1629
30,NA,Practice,3,NA
30,NA,ITI,NA,1735
30,NA,Practice,4,NA
30,NA,ITI,NA,1689
30,NA,Practice,4,NA
30,NA,ITI,NA,1031
30,NA,Practice,4,NA
30,NA,ITI,NA,1903
30,NA,Practice,3,NA
30,NA,Break,NA,NA
30,NA,ITI,NA,1000
30,NA,ITI,NA,1442
30,NA,test,3,NA
30,NA,ITI,NA,1994
30,NA,test,3,NA
30,NA,ITI,NA,1285
30,NA,test,3,NA
30,NA,ITI,NA,1990
30,NA,test,3,NA
30,NA,ITI,NA,1177
30,NA,test,0,NA
30,NA,ITI,NA,1865
