Subject Number, Block, Trial Number, Dynomometer Response, Duration
15,NA,ITI,NA,1000
15,study,1,0,1000
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,2,0,1500
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,3,0,1000
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,4,0,1500
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,5,0,1000
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,6,0,1500
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,7,0,1000
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,8,0,1500
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,9,0,1000
15,study,study,NA,NA
15,NA,ITI,NA,1000
15,study,10,0,1500
15,study,study,NA,NA
15,NA,End of Block,NA,NA
15,NA,ITI,NA,1000
15,NA,Break,NA,NA
15,NA,ITI,NA,1000
15,NA,ITI,NA,1849
15,NA,Practice,4,NA
15,NA,ITI,NA,1179
15,NA,Practice,4,NA
15,NA,ITI,NA,1054
15,NA,Practice,3,NA
15,NA,ITI,NA,1361
15,NA,Practice,4,NA
15,NA,ITI,NA,1275
15,NA,Practice,4,NA
15,NA,ITI,NA,1530
15,NA,Practice,3,NA
15,NA,ITI,NA,1306
15,NA,Practice,4,NA
15,NA,ITI,NA,1304
15,NA,Practice,3,NA
15,NA,ITI,NA,1111
15,NA,Practice,3,NA
15,NA,ITI,NA,1250
15,NA,Practice,4,NA
15,NA,ITI,NA,1918
15,NA,Practice,3,NA
15,NA,ITI,NA,1264
15,NA,Practice,4,NA
15,NA,ITI,NA,1718
15,NA,Practice,4,NA
15,NA,ITI,NA,1866
15,NA,Practice,4,NA
15,NA,ITI,NA,1807
15,NA,Practice,3,NA
15,NA,ITI,NA,1210
15,NA,Practice,4,NA
15,NA,ITI,NA,1167
15,NA,Practice,3,NA
15,NA,ITI,NA,1046
15,NA,Practice,3,NA
15,NA,ITI,NA,1039
15,NA,Practice,3,NA
15,NA,ITI,NA,1200
15,NA,Practice,3,NA
15,NA,ITI,NA,1999
15,NA,Practice,4,NA
15,NA,ITI,NA,1373
15,NA,Practice,3,NA
15,NA,ITI,NA,1761
15,NA,Practice,3,NA
15,NA,ITI,NA,1473
15,NA,Practice,4,NA
15,NA,ITI,NA,1510
15,NA,Practice,3,NA
15,NA,ITI,NA,1945
15,NA,Practice,3,NA
15,NA,ITI,NA,1109
15,NA,Practice,3,NA
15,NA,ITI,NA,1465
15,NA,Practice,3,NA
15,NA,Break,NA,NA
15,NA,ITI,NA,1000
15,NA,ITI,NA,1372
15,NA,test,3,NA
15,NA,ITI,NA,1608
15,NA,test,3,NA
15,NA,ITI,NA,1655
15,NA,test,4,NA
15,NA,ITI,NA,1516
15,NA,test,3,NA
15,NA,ITI,NA,1285
15,NA,test,4,NA
15,NA,ITI,NA,1920
15,NA,test,3,NA
15,NA,ITI,NA,1472
15,NA,test,4,NA
15,NA,ITI,NA,1201
15,NA,test,4,NA
15,NA,ITI,NA,1048
15,NA,test,3,NA
15,NA,ITI,NA,1001
15,NA,test,4,NA
15,NA,ITI,NA,1650
15,NA,test,3,NA
15,NA,ITI,NA,1071
15,NA,test,3,NA
15,NA,ITI,NA,1688
15,NA,test,3,NA
15,NA,ITI,NA,1420
15,NA,test,4,NA
15,NA,ITI,NA,1959
15,NA,test,3,NA
15,NA,ITI,NA,1499
15,NA,test,3,NA
15,NA,ITI,NA,1109
15,NA,test,4,NA
15,NA,ITI,NA,1574
15,NA,test,3,NA
15,NA,ITI,NA,1807
15,NA,test,3,NA
15,NA,ITI,NA,1881
15,NA,test,3,NA
15,NA,ITI,NA,1121
15,NA,test,3,NA
15,NA,ITI,NA,1200
15,NA,test,3,NA
15,NA,ITI,NA,1842
15,NA,test,4,NA
15,NA,ITI,NA,1421
15,NA,test,3,NA
15,NA,ITI,NA,1198
15,NA,test,3,NA
15,NA,ITI,NA,1933
15,NA,test,3,NA
15,NA,ITI,NA,1916
15,NA,test,3,NA
15,NA,ITI,NA,1363
15,NA,test,3,NA
15,NA,ITI,NA,1515
15,NA,test,4,NA
15,NA,ITI,NA,1015
15,NA,test,3,NA
15,NA,ITI,NA,1776
15,NA,test,3,NA
15,NA,ITI,NA,1900
15,NA,test,4,NA
15,NA,ITI,NA,1630
15,NA,test,3,NA
15,NA,ITI,NA,1616
15,NA,test,4,NA
15,NA,ITI,NA,1214
15,NA,test,4,NA
15,NA,ITI,NA,1971
15,NA,test,3,NA
15,NA,ITI,NA,1428
15,NA,test,4,NA
15,NA,ITI,NA,1622
15,NA,test,4,NA
15,NA,ITI,NA,1919
15,NA,test,3,NA
15,NA,ITI,NA,1937
15,NA,test,4,NA
15,NA,ITI,NA,1692
15,NA,test,3,NA
15,NA,ITI,NA,1599
15,NA,test,3,NA
15,NA,ITI,NA,1677
15,NA,test,3,NA
15,NA,ITI,NA,1139
15,NA,test,3,NA
15,NA,ITI,NA,1729
15,NA,test,3,NA
15,NA,ITI,NA,1679
15,NA,test,4,NA
15,NA,ITI,NA,1085
15,NA,test,4,NA
15,NA,ITI,NA,1546
15,NA,test,4,NA
15,NA,ITI,NA,1651
15,NA,test,4,NA
15,NA,ITI,NA,1009
15,NA,test,4,NA
15,NA,ITI,NA,1609
15,NA,test,3,NA
15,NA,ITI,NA,1775
15,NA,test,3,NA
15,NA,ITI,NA,1324
15,NA,test,3,NA
15,NA,ITI,NA,1121
15,NA,test,4,NA
15,NA,ITI,NA,1168
15,NA,test,4,NA
15,NA,ITI,NA,1517
15,NA,test,3,NA
15,NA,ITI,NA,1296
15,NA,test,4,NA
15,NA,ITI,NA,1666
15,NA,test,4,NA
15,NA,ITI,NA,1001
15,NA,test,3,NA
15,NA,ITI,NA,1763
15,NA,test,4,NA
15,NA,ITI,NA,1248
15,NA,test,4,NA
15,NA,ITI,NA,1941
15,NA,test,4,NA
15,NA,ITI,NA,1688
15,NA,test,3,NA
15,NA,ITI,NA,1124
15,NA,test,4,NA
15,NA,ITI,NA,1196
15,NA,test,3,NA
15,NA,ITI,NA,1210
15,NA,test,4,NA
15,NA,ITI,NA,1850
15,NA,test,4,NA
15,NA,ITI,NA,1365
15,NA,test,3,NA
15,NA,ITI,NA,1857
15,NA,test,4,NA
15,NA,ITI,NA,1401
15,NA,test,3,NA
15,NA,ITI,NA,1707
15,NA,test,3,NA
15,NA,ITI,NA,1590
15,NA,test,3,NA
15,NA,ITI,NA,1538
15,NA,test,3,NA
15,NA,ITI,NA,1994
15,NA,test,3,NA
15,NA,ITI,NA,1024
15,NA,test,3,NA
15,NA,ITI,NA,1612
15,NA,test,3,NA
15,NA,ITI,NA,1660
15,NA,test,3,NA
15,NA,ITI,NA,1683
15,NA,test,3,NA
15,NA,ITI,NA,1894
15,NA,test,3,NA
15,NA,ITI,NA,1096
15,NA,test,3,NA
15,NA,ITI,NA,1224
15,NA,test,4,NA
15,NA,ITI,NA,1434
15,NA,test,4,NA
15,NA,ITI,NA,1660
15,NA,test,3,NA
15,NA,ITI,NA,1129
15,NA,test,3,NA
15,NA,ITI,NA,1635
15,NA,test,3,NA
15,NA,ITI,NA,1215
15,NA,test,3,NA
15,NA,ITI,NA,1804
15,NA,test,3,NA
15,NA,ITI,NA,1850
15,NA,test,3,NA
15,NA,ITI,NA,1995
15,NA,test,4,NA
15,NA,ITI,NA,1370
15,NA,test,4,NA
15,NA,ITI,NA,1031
15,NA,test,3,NA
15,NA,ITI,NA,1228
15,NA,test,4,NA
15,NA,ITI,NA,1480
15,NA,test,3,NA
15,NA,ITI,NA,1860
15,NA,test,4,NA
15,NA,ITI,NA,1691
15,NA,test,3,NA
15,NA,ITI,NA,1466
15,NA,test,3,NA
15,NA,ITI,NA,1363
15,NA,test,3,NA
