Subject Number, Block, Trial Number, Dynomometer Response, Duration
12,NA,ITI,NA,2000
12,NA,test,3,NA
12,NA,ITI,NA,1583
12,NA,test,3,NA
12,NA,ITI,NA,1671
12,NA,test,4,NA
12,NA,ITI,NA,1757
12,NA,test,4,NA
12,NA,ITI,NA,1790
12,NA,test,4,NA
12,NA,ITI,NA,1197
12,NA,test,3,NA
12,NA,ITI,NA,1982
12,NA,test,4,NA
12,NA,ITI,NA,1424
12,NA,test,3,NA
12,NA,ITI,NA,1141
12,NA,test,3,NA
12,NA,ITI,NA,1458
12,NA,test,4,NA
12,NA,ITI,NA,1026
12,NA,test,4,NA
12,NA,ITI,NA,1085
12,NA,test,4,NA
12,NA,ITI,NA,1747
12,NA,test,4,NA
12,NA,ITI,NA,1494
12,NA,test,4,NA
12,NA,ITI,NA,1617
12,NA,test,3,NA
12,NA,ITI,NA,1410
12,NA,test,4,NA
12,NA,ITI,NA,1099
12,NA,test,4,NA
12,NA,ITI,NA,1344
12,NA,test,3,NA
12,NA,ITI,NA,1522
12,NA,test,4,NA
12,NA,ITI,NA,1323
12,NA,test,3,NA
12,NA,ITI,NA,1507
12,NA,test,3,NA
12,NA,ITI,NA,1669
12,NA,test,4,NA
12,NA,ITI,NA,1285
12,NA,test,4,NA
12,NA,ITI,NA,1845
12,NA,test,3,NA
12,NA,ITI,NA,1248
12,NA,test,4,NA
12,NA,ITI,NA,1578
12,NA,test,4,NA
12,NA,ITI,NA,1180
12,NA,test,4,NA
12,NA,ITI,NA,1212
12,NA,test,4,NA
12,NA,ITI,NA,1584
12,NA,test,3,NA
12,NA,ITI,NA,1603
12,NA,test,3,NA
12,NA,ITI,NA,1154
12,NA,test,4,NA
12,NA,ITI,NA,1776
12,NA,test,4,NA
12,NA,ITI,NA,1712
12,NA,test,3,NA
12,NA,ITI,NA,1777
12,NA,test,3,NA
12,NA,ITI,NA,1859
12,NA,test,3,NA
12,NA,ITI,NA,1775
12,NA,test,3,NA
12,NA,ITI,NA,1687
12,NA,test,3,NA
12,NA,ITI,NA,1193
12,NA,test,3,NA
12,NA,ITI,NA,1265
12,NA,test,4,NA
12,NA,ITI,NA,1721
12,NA,test,4,NA
12,NA,ITI,NA,1397
12,NA,test,3,NA
12,NA,ITI,NA,1858
12,NA,test,3,NA
12,NA,ITI,NA,1513
12,NA,test,4,NA
12,NA,ITI,NA,1331
12,NA,test,3,NA
12,NA,ITI,NA,1344
12,NA,test,3,NA
12,NA,ITI,NA,1484
12,NA,test,4,NA
12,NA,ITI,NA,1546
12,NA,test,3,NA
12,NA,ITI,NA,1721
12,NA,test,3,NA
12,NA,ITI,NA,1686
12,NA,test,3,NA
12,NA,ITI,NA,1292
12,NA,test,4,NA
12,NA,ITI,NA,1299
12,NA,test,3,NA
12,NA,ITI,NA,1464
12,NA,test,3,NA
12,NA,ITI,NA,1215
12,NA,test,4,NA
12,NA,ITI,NA,1773
12,NA,test,4,NA
12,NA,ITI,NA,1789
12,NA,test,3,NA
12,NA,ITI,NA,1747
12,NA,test,4,NA
12,NA,ITI,NA,1776
12,NA,test,4,NA
12,NA,ITI,NA,1797
12,NA,test,3,NA
12,NA,ITI,NA,1041
12,NA,test,3,NA
12,NA,ITI,NA,1291
12,NA,test,4,NA
12,NA,ITI,NA,1646
12,NA,test,4,NA
12,NA,ITI,NA,1758
12,NA,test,3,NA
12,NA,ITI,NA,1128
12,NA,test,3,NA
12,NA,ITI,NA,1964
12,NA,test,3,NA
12,NA,ITI,NA,1548
12,NA,test,4,NA
12,NA,ITI,NA,1679
12,NA,test,4,NA
12,NA,ITI,NA,1291
12,NA,test,3,NA
12,NA,ITI,NA,1669
12,NA,test,3,NA
12,NA,ITI,NA,1826
12,NA,test,4,NA
12,NA,ITI,NA,1176
12,NA,test,3,NA
12,NA,ITI,NA,1097
12,NA,test,3,NA
12,NA,ITI,NA,1177
12,NA,test,3,NA
12,NA,ITI,NA,1898
12,NA,test,3,NA
12,NA,ITI,NA,1596
12,NA,test,4,NA
12,NA,ITI,NA,1342
12,NA,test,3,NA
12,NA,ITI,NA,1174
12,NA,test,3,NA
12,NA,ITI,NA,1132
12,NA,test,3,NA
12,NA,ITI,NA,1545
12,NA,test,3,NA
12,NA,ITI,NA,1458
12,NA,test,3,NA
12,NA,ITI,NA,1708
12,NA,test,3,NA
12,NA,ITI,NA,1084
12,NA,test,3,NA
12,NA,ITI,NA,1756
12,NA,test,3,NA
12,NA,ITI,NA,1740
12,NA,test,3,NA
12,NA,ITI,NA,1551
12,NA,test,4,NA
12,NA,ITI,NA,1364
12,NA,test,4,NA
12,NA,ITI,NA,1625
12,NA,test,3,NA
12,NA,ITI,NA,1333
12,NA,test,3,NA
12,NA,ITI,NA,1342
12,NA,test,3,NA
12,NA,ITI,NA,1106
12,NA,test,3,NA
12,NA,ITI,NA,1544
12,NA,test,3,NA
12,NA,ITI,NA,1186
12,NA,test,4,NA
12,NA,ITI,NA,1203
12,NA,test,4,NA
12,NA,ITI,NA,1519
12,NA,test,3,NA
12,NA,ITI,NA,1843
12,NA,test,3,NA
12,NA,ITI,NA,1112
12,NA,test,4,NA
12,NA,ITI,NA,1415
12,NA,test,4,NA
12,NA,ITI,NA,1484
12,NA,test,4,NA
12,NA,ITI,NA,1139
12,NA,test,3,NA
12,NA,ITI,NA,1932
12,NA,test,4,NA
12,NA,ITI,NA,1620
12,NA,test,3,NA
12,NA,ITI,NA,1399
12,NA,test,3,NA
12,NA,ITI,NA,1998
12,NA,test,3,NA
12,NA,ITI,NA,1180
12,NA,test,4,NA
12,NA,ITI,NA,1313
12,NA,test,3,NA
12,NA,ITI,NA,1806
12,NA,test,4,NA
12,NA,ITI,NA,1569
12,NA,test,4,NA
12,NA,ITI,NA,1661
12,NA,test,3,NA
12,NA,ITI,NA,1517
12,NA,test,3,NA
12,NA,ITI,NA,1614
12,NA,test,4,NA
12,NA,ITI,NA,1349
12,NA,test,4,NA
12,NA,ITI,NA,1124
12,NA,test,4,NA
12,NA,ITI,NA,1374
12,NA,test,4,NA
12,NA,ITI,NA,1351
12,NA,test,3,NA
12,NA,ITI,NA,1705
12,NA,test,3,NA
12,NA,ITI,NA,1000
