Subject Number, Block, Trial Number, Dynomometer Response, Duration
46,NA,Practice,4,NA
46,NA,ITI,NA,1262
46,NA,Practice,4,NA
46,NA,Break,NA,NA
46,NA,ITI,NA,1000
46,NA,ITI,NA,1318
46,NA,test,3,NA
46,NA,ITI,NA,1467
46,NA,test,3,NA
46,NA,ITI,NA,1257
46,NA,test,3,NA
46,NA,ITI,NA,1624
46,NA,test,3,NA
46,NA,ITI,NA,1751
46,NA,test,3,NA
46,NA,ITI,NA,1558
46,NA,test,4,NA
46,NA,ITI,NA,1888
46,NA,test,4,NA
46,NA,ITI,NA,1332
46,NA,test,4,NA
46,NA,ITI,NA,1269
46,NA,test,4,NA
46,NA,ITI,NA,1137
46,NA,test,4,NA
46,NA,ITI,NA,1556
46,NA,test,4,NA
46,NA,ITI,NA,1905
46,NA,test,0,NA
46,NA,ITI,NA,1792
46,NA,test,3,NA
46,NA,ITI,NA,1228
46,NA,test,3,NA
46,NA,ITI,NA,1990
46,NA,test,4,NA
46,NA,ITI,NA,1212
46,NA,test,4,NA
46,NA,ITI,NA,1231
46,NA,test,3,NA
46,NA,ITI,NA,1177
46,NA,test,4,NA
46,NA,ITI,NA,1936
46,NA,test,4,NA
46,NA,ITI,NA,1655
46,NA,test,4,NA
46,NA,ITI,NA,1200
46,NA,test,3,NA
46,NA,ITI,NA,1051
46,NA,test,3,NA
46,NA,ITI,NA,1431
46,NA,test,4,NA
46,NA,ITI,NA,1091
46,NA,test,3,NA
46,NA,ITI,NA,1755
46,NA,test,4,NA
46,NA,ITI,NA,1702
46,NA,test,3,NA
46,NA,ITI,NA,1705
46,NA,test,4,NA
46,NA,ITI,NA,1725
46,NA,test,3,NA
46,NA,ITI,NA,1616
46,NA,test,3,NA
46,NA,ITI,NA,1516
46,NA,test,3,NA
46,NA,ITI,NA,1613
46,NA,test,4,NA
46,NA,ITI,NA,1659
46,NA,test,4,NA
46,NA,ITI,NA,1252
46,NA,test,3,NA
46,NA,ITI,NA,1310
46,NA,test,4,NA
46,NA,ITI,NA,1227
46,NA,test,3,NA
46,NA,ITI,NA,1078
46,NA,test,3,NA
46,NA,ITI,NA,1588
46,NA,test,3,NA
46,NA,ITI,NA,1715
46,NA,test,4,NA
46,NA,ITI,NA,1649
46,NA,test,3,NA
46,NA,ITI,NA,1724
46,NA,test,4,NA
46,NA,ITI,NA,1709
46,NA,test,3,NA
46,NA,ITI,NA,1023
46,NA,test,3,NA
46,NA,ITI,NA,1144
46,NA,test,4,NA
46,NA,ITI,NA,1123
46,NA,test,3,NA
46,NA,ITI,NA,1073
46,NA,test,3,NA
46,NA,ITI,NA,1449
46,NA,test,4,NA
46,NA,ITI,NA,1575
46,NA,test,3,NA
46,NA,ITI,NA,1319
46,NA,test,3,NA
46,NA,ITI,NA,1791
46,NA,test,4,NA
46,NA,ITI,NA,1486
46,NA,test,3,NA
46,NA,ITI,NA,1948
46,NA,test,3,NA
46,NA,ITI,NA,1007
46,NA,test,3,NA
46,NA,ITI,NA,1195
46,NA,test,3,NA
46,NA,ITI,NA,1419
46,NA,test,3,NA
46,NA,ITI,NA,1708
46,NA,test,3,NA
46,NA,ITI,NA,1430
46,NA,test,4,NA
46,NA,ITI,NA,1157
46,NA,test,4,NA
46,NA,ITI,NA,1788
46,NA,test,3,NA
46,NA,ITI,NA,1480
46,NA,test,3,NA
46,NA,ITI,NA,1240
46,NA,test,3,NA
46,NA,ITI,NA,1887
46,NA,test,3,NA
46,NA,ITI,NA,1207
46,NA,test,3,NA
46,NA,ITI,NA,1035
46,NA,test,3,NA
46,NA,ITI,NA,1083
46,NA,test,3,NA
46,NA,ITI,NA,1294
46,NA,test,3,NA
46,NA,ITI,NA,1013
46,NA,test,3,NA
46,NA,ITI,NA,1230
46,NA,test,3,NA
46,NA,ITI,NA,1665
46,NA,test,3,NA
46,NA,ITI,NA,1924
46,NA,test,3,NA
46,NA,ITI,NA,1336
46,NA,test,4,NA
46,NA,ITI,NA,1602
46,NA,test,4,NA
46,NA,ITI,NA,1943
46,NA,test,3,NA
46,NA,ITI,NA,1100
46,NA,test,4,NA
46,NA,ITI,NA,1595
46,NA,test,3,NA
46,NA,ITI,NA,1440
46,NA,test,3,NA
46,NA,ITI,NA,1352
46,NA,test,4,NA
46,NA,ITI,NA,1727
46,NA,test,3,NA
46,NA,ITI,NA,1784
46,NA,test,4,NA
46,NA,ITI,NA,1358
46,NA,test,3,NA
46,NA,ITI,NA,1848
46,NA,test,3,NA
46,NA,ITI,NA,1739
46,NA,test,3,NA
46,NA,ITI,NA,1126
46,NA,test,4,NA
46,NA,ITI,NA,1270
46,NA,test,3,NA
46,NA,ITI,NA,1848
46,NA,test,3,NA
46,NA,ITI,NA,1067
46,NA,test,4,NA
46,NA,ITI,NA,1175
46,NA,test,3,NA
46,NA,ITI,NA,1595
46,NA,test,4,NA
46,NA,ITI,NA,1979
46,NA,test,3,NA
46,NA,ITI,NA,1424
46,NA,test,4,NA
46,NA,ITI,NA,1143
46,NA,test,4,NA
46,NA,ITI,NA,1424
46,NA,test,3,NA
46,NA,ITI,NA,1112
46,NA,test,4,NA
46,NA,ITI,NA,1942
46,NA,test,3,NA
46,NA,ITI,NA,1574
46,NA,test,4,NA
46,NA,ITI,NA,1758
46,NA,test,4,NA
46,NA,ITI,NA,1999
46,NA,test,3,NA
46,NA,ITI,NA,1760
46,NA,test,3,NA
46,NA,ITI,NA,1001
46,NA,test,3,NA
46,NA,ITI,NA,1726
46,NA,test,3,NA
46,NA,ITI,NA,1079
46,NA,test,4,NA
46,NA,ITI,NA,1291
46,NA,test,3,NA
46,NA,ITI,NA,1002
46,NA,test,4,NA
46,NA,ITI,NA,1345
46,NA,test,3,NA
46,NA,ITI,NA,1071
46,NA,test,3,NA
46,NA,ITI,NA,1382
46,NA,test,3,NA
46,NA,ITI,NA,1339
46,NA,test,3,NA
46,NA,ITI,NA,1003
46,NA,test,3,NA
46,NA,ITI,NA,1317
46,NA,test,3,NA
46,NA,ITI,NA,1531
46,NA,test,3,NA
46,NA,ITI,NA,1527
46,NA,test,4,NA
46,NA,ITI,NA,1925
46,NA,test,3,NA
46,NA,ITI,NA,1301
46,NA,test,4,NA
46,NA,ITI,NA,1850
46,NA,test,4,NA
46,NA,ITI,NA,1710
46,NA,test,3,NA
46,NA,ITI,NA,1308
46,NA,test,4,NA
46,NA,ITI,NA,1000
46,NA,ITI,NA,1826
46,NA,test,3,NA
46,NA,ITI,NA,1110
46,NA,test,3,NA
46,NA,ITI,NA,1333
46,NA,test,3,NA
46,NA,ITI,NA,1822
46,NA,test,3,NA
46,NA,ITI,NA,1495
46,NA,test,4,NA
46,NA,ITI,NA,1607
46,NA,test,3,NA
46,NA,ITI,NA,1912
46,NA,test,4,NA
46,NA,ITI,NA,1579
46,NA,test,3,NA
46,NA,ITI,NA,1663
46,NA,test,3,NA
46,NA,ITI,NA,1033
46,NA,test,3,NA
46,NA,ITI,NA,1279
46,NA,test,4,NA
46,NA,ITI,NA,1916
46,NA,test,4,NA
46,NA,ITI,NA,1540
46,NA,test,3,NA
46,NA,ITI,NA,1759
46,NA,test,3,NA
46,NA,ITI,NA,1070
46,NA,test,3,NA
46,NA,ITI,NA,1609
46,NA,test,3,NA
46,NA,ITI,NA,1672
46,NA,test,4,NA
46,NA,ITI,NA,1303
46,NA,test,3,NA
46,NA,ITI,NA,1224
46,NA,test,3,NA
46,NA,ITI,NA,1664
46,NA,test,3,NA
46,NA,ITI,NA,1519
46,NA,test,3,NA
46,NA,ITI,NA,1426
46,NA,test,3,NA
46,NA,ITI,NA,1801
46,NA,test,3,NA
46,NA,ITI,NA,1837
46,NA,test,3,NA
46,NA,ITI,NA,1080
46,NA,test,3,NA
46,NA,ITI,NA,1268
46,NA,test,3,NA
46,NA,ITI,NA,1187
46,NA,test,3,NA
46,NA,ITI,NA,1421
46,NA,test,3,NA
46,NA,ITI,NA,1797
46,NA,test,3,NA
46,NA,ITI,NA,1551
46,NA,test,3,NA
46,NA,ITI,NA,1086
46,NA,test,3,NA
46,NA,ITI,NA,1126
46,NA,test,4,NA
46,NA,ITI,NA,1794
46,NA,test,3,NA
46,NA,ITI,NA,1591
46,NA,test,3,NA
46,NA,ITI,NA,1397
46,NA,test,3,NA
46,NA,ITI,NA,1602
46,NA,test,3,NA
46,NA,ITI,NA,1903
46,NA,test,3,NA
46,NA,ITI,NA,1147
46,NA,test,3,NA
46,NA,ITI,NA,1370
46,NA,test,3,NA
46,NA,ITI,NA,1783
46,NA,test,3,NA
46,NA,ITI,NA,1293
46,NA,test,3,NA
46,NA,ITI,NA,1028
46,NA,test,3,NA
46,NA,ITI,NA,1332
46,NA,test,3,NA
46,NA,ITI,NA,1825
46,NA,test,3,NA
46,NA,ITI,NA,1957
46,NA,test,3,NA
46,NA,ITI,NA,1476
46,NA,test,3,NA
46,NA,ITI,NA,1184
46,NA,test,3,NA
46,NA,ITI,NA,1717
46,NA,test,3,NA
46,NA,ITI,NA,1608
46,NA,test,3,NA
46,NA,ITI,NA,1667
46,NA,test,3,NA
46,NA,ITI,NA,1528
46,NA,test,3,NA
46,NA,ITI,NA,1396
46,NA,test,3,NA
46,NA,ITI,NA,1402
46,NA,test,3,NA
46,NA,ITI,NA,1727
46,NA,test,3,NA
46,NA,ITI,NA,1879
46,NA,test,3,NA
46,NA,ITI,NA,1155
46,NA,test,3,NA
46,NA,ITI,NA,1712
46,NA,test,3,NA
46,NA,ITI,NA,1471
46,NA,test,3,NA
46,NA,ITI,NA,1986
46,NA,test,3,NA
46,NA,ITI,NA,1062
46,NA,test,3,NA
46,NA,ITI,NA,1731
46,NA,test,3,NA
46,NA,ITI,NA,1210
46,NA,test,3,NA
46,NA,ITI,NA,1447
46,NA,test,3,NA
46,NA,ITI,NA,1696
46,NA,test,3,NA
46,NA,ITI,NA,1571
46,NA,test,3,NA
46,NA,ITI,NA,1093
46,NA,test,4,NA
46,NA,ITI,NA,1999
46,NA,test,3,NA
46,NA,ITI,NA,1889
46,NA,test,3,NA
46,NA,ITI,NA,1433
46,NA,test,4,NA
46,NA,ITI,NA,1943
46,NA,test,3,NA
46,NA,ITI,NA,1034
46,NA,test,3,NA
46,NA,ITI,NA,1735
46,NA,test,3,NA
46,NA,ITI,NA,1059
46,NA,test,3,NA
46,NA,ITI,NA,1845
46,NA,test,3,NA
46,NA,ITI,NA,1884
46,NA,test,3,NA
46,NA,ITI,NA,1533
46,NA,test,4,NA
46,NA,ITI,NA,1489
46,NA,test,3,NA
46,NA,ITI,NA,1531
46,NA,test,3,NA
46,NA,ITI,NA,1454
46,NA,test,4,NA
46,NA,ITI,NA,1577
46,NA,test,3,NA
46,NA,ITI,NA,1642
46,NA,test,3,NA
46,NA,ITI,NA,1794
46,NA,test,3,NA
46,NA,ITI,NA,1121
46,NA,test,3,NA
46,NA,ITI,NA,1057
46,NA,test,3,NA
46,NA,ITI,NA,1400
46,NA,test,3,NA
46,NA,ITI,NA,1448
46,NA,test,3,NA
46,NA,ITI,NA,1583
46,NA,test,3,NA
46,NA,ITI,NA,1769
46,NA,test,3,NA
46,NA,ITI,NA,1280
46,NA,test,3,NA
46,NA,ITI,NA,1856
46,NA,test,3,NA
46,NA,ITI,NA,1267
46,NA,test,4,NA
46,NA,ITI,NA,1948
46,NA,test,3,NA
46,NA,ITI,NA,1775
46,NA,test,4,NA
46,NA,ITI,NA,1697
46,NA,test,3,NA
46,NA,ITI,NA,1482
46,NA,test,3,NA
46,NA,ITI,NA,1461
46,NA,test,3,NA
46,NA,ITI,NA,1076
46,NA,test,3,NA
46,NA,ITI,NA,1596
46,NA,test,3,NA
46,NA,ITI,NA,1364
46,NA,test,3,NA
46,NA,ITI,NA,1730
46,NA,test,3,NA
46,NA,ITI,NA,1987
46,NA,test,3,NA
46,NA,ITI,NA,1436
46,NA,test,3,NA
46,NA,ITI,NA,1142
46,NA,test,3,NA
46,NA,ITI,NA,1164
46,NA,test,3,NA
46,NA,ITI,NA,1262
46,NA,test,0,NA
46,NA,ITI,NA,1075
46,NA,test,4,NA
46,NA,ITI,NA,1530
46,NA,test,3,NA
46,NA,ITI,NA,1718
46,NA,test,3,NA
46,NA,ITI,NA,1516
46,NA,test,3,NA
46,NA,ITI,NA,1387
46,NA,test,3,NA
46,NA,ITI,NA,1616
46,NA,test,3,NA
46,NA,ITI,NA,1935
46,NA,test,3,NA
46,NA,ITI,NA,1657
46,NA,test,3,NA
46,NA,ITI,NA,1011
46,NA,test,3,NA
46,NA,ITI,NA,1829
46,NA,test,3,NA
46,NA,ITI,NA,1000
