Subject Number, Block, Trial Number, Dynomometer Response, Duration
17,NA,ITI,NA,1132
17,NA,test,4,NA
17,NA,ITI,NA,1859
17,NA,test,3,NA
17,NA,ITI,NA,1936
17,NA,test,3,NA
17,NA,ITI,NA,1310
17,NA,test,3,NA
17,NA,ITI,NA,1599
17,NA,test,3,NA
17,NA,ITI,NA,1119
17,NA,test,4,NA
17,NA,ITI,NA,1554
17,NA,test,0,NA
17,NA,ITI,NA,1521
17,NA,test,3,NA
17,NA,ITI,NA,1965
17,NA,test,4,NA
17,NA,ITI,NA,1449
17,NA,test,3,NA
17,NA,ITI,NA,1152
17,NA,test,3,NA
17,NA,ITI,NA,1898
17,NA,test,3,NA
17,NA,ITI,NA,1405
17,NA,test,3,NA
17,NA,ITI,NA,1493
17,NA,test,3,NA
17,NA,ITI,NA,1557
17,NA,test,3,NA
17,NA,ITI,NA,1504
17,NA,test,4,NA
17,NA,ITI,NA,1292
17,NA,test,3,NA
17,NA,ITI,NA,1365
17,NA,test,3,NA
17,NA,ITI,NA,1660
17,NA,test,3,NA
17,NA,ITI,NA,1783
17,NA,test,3,NA
17,NA,ITI,NA,1583
17,NA,test,4,NA
17,NA,ITI,NA,1948
17,NA,test,4,NA
17,NA,ITI,NA,1958
17,NA,test,4,NA
17,NA,ITI,NA,1130
17,NA,test,3,NA
17,NA,ITI,NA,1661
17,NA,test,4,NA
17,NA,ITI,NA,1661
17,NA,test,3,NA
17,NA,ITI,NA,1993
17,NA,test,3,NA
17,NA,ITI,NA,1163
17,NA,test,4,NA
17,NA,ITI,NA,1446
17,NA,test,3,NA
17,NA,ITI,NA,1309
17,NA,test,3,NA
17,NA,ITI,NA,1049
17,NA,test,4,NA
17,NA,ITI,NA,1967
17,NA,test,3,NA
17,NA,ITI,NA,1122
17,NA,test,3,NA
17,NA,ITI,NA,1483
17,NA,test,4,NA
17,NA,ITI,NA,1388
17,NA,test,3,NA
17,NA,ITI,NA,1541
17,NA,test,3,NA
17,NA,ITI,NA,1516
17,NA,test,3,NA
17,NA,ITI,NA,1711
17,NA,test,3,NA
17,NA,ITI,NA,1403
17,NA,test,3,NA
17,NA,ITI,NA,1688
17,NA,test,3,NA
17,NA,ITI,NA,1844
17,NA,test,4,NA
17,NA,ITI,NA,1037
17,NA,test,3,NA
17,NA,ITI,NA,1993
17,NA,test,4,NA
17,NA,ITI,NA,1889
17,NA,test,3,NA
17,NA,ITI,NA,1439
17,NA,test,3,NA
17,NA,ITI,NA,1188
17,NA,test,4,NA
17,NA,ITI,NA,1939
17,NA,test,3,NA
17,NA,ITI,NA,1782
17,NA,test,4,NA
17,NA,ITI,NA,1916
17,NA,test,3,NA
17,NA,ITI,NA,1644
17,NA,test,3,NA
17,NA,ITI,NA,1091
17,NA,test,3,NA
17,NA,ITI,NA,1485
17,NA,test,4,NA
17,NA,ITI,NA,1088
17,NA,test,4,NA
17,NA,ITI,NA,1929
17,NA,test,3,NA
17,NA,ITI,NA,1741
17,NA,test,3,NA
17,NA,ITI,NA,1270
17,NA,test,4,NA
17,NA,ITI,NA,1041
17,NA,test,3,NA
17,NA,ITI,NA,1814
17,NA,test,4,NA
17,NA,ITI,NA,1683
17,NA,test,4,NA
17,NA,ITI,NA,1695
17,NA,test,3,NA
17,NA,ITI,NA,1957
17,NA,test,4,NA
17,NA,ITI,NA,1235
17,NA,test,3,NA
17,NA,ITI,NA,1449
17,NA,test,3,NA
17,NA,ITI,NA,1954
17,NA,test,3,NA
17,NA,ITI,NA,1395
17,NA,test,3,NA
17,NA,ITI,NA,1586
17,NA,test,3,NA
17,NA,ITI,NA,1690
17,NA,test,3,NA
17,NA,ITI,NA,1583
17,NA,test,3,NA
17,NA,ITI,NA,1699
17,NA,test,4,NA
17,NA,ITI,NA,1157
17,NA,test,4,NA
17,NA,ITI,NA,1606
17,NA,test,4,NA
17,NA,ITI,NA,1425
17,NA,test,3,NA
17,NA,ITI,NA,1944
17,NA,test,3,NA
17,NA,ITI,NA,1000
17,NA,ITI,NA,1284
17,NA,test,3,NA
17,NA,ITI,NA,1987
17,NA,test,3,NA
17,NA,ITI,NA,1839
17,NA,test,3,NA
17,NA,ITI,NA,1540
17,NA,test,4,NA
17,NA,ITI,NA,1973
17,NA,test,3,NA
17,NA,ITI,NA,1497
17,NA,test,3,NA
17,NA,ITI,NA,1090
17,NA,test,3,NA
17,NA,ITI,NA,1899
17,NA,test,3,NA
17,NA,ITI,NA,1130
17,NA,test,3,NA
17,NA,ITI,NA,1962
17,NA,test,4,NA
17,NA,ITI,NA,1381
17,NA,test,3,NA
17,NA,ITI,NA,1002
17,NA,test,3,NA
17,NA,ITI,NA,1638
17,NA,test,4,NA
17,NA,ITI,NA,1831
17,NA,test,3,NA
17,NA,ITI,NA,1091
17,NA,test,4,NA
17,NA,ITI,NA,1557
17,NA,test,3,NA
17,NA,ITI,NA,1132
17,NA,test,3,NA
17,NA,ITI,NA,1935
17,NA,test,3,NA
17,NA,ITI,NA,1529
17,NA,test,4,NA
17,NA,ITI,NA,1719
17,NA,test,3,NA
17,NA,ITI,NA,1135
17,NA,test,4,NA
17,NA,ITI,NA,1959
17,NA,test,3,NA
17,NA,ITI,NA,1277
17,NA,test,3,NA
17,NA,ITI,NA,1759
17,NA,test,3,NA
17,NA,ITI,NA,1004
17,NA,test,3,NA
17,NA,ITI,NA,1264
17,NA,test,4,NA
17,NA,ITI,NA,1431
17,NA,test,4,NA
17,NA,ITI,NA,1135
17,NA,test,3,NA
17,NA,ITI,NA,1233
17,NA,test,3,NA
17,NA,ITI,NA,1902
17,NA,test,3,NA
17,NA,ITI,NA,1001
17,NA,test,3,NA
17,NA,ITI,NA,1516
17,NA,test,4,NA
17,NA,ITI,NA,1817
17,NA,test,4,NA
17,NA,ITI,NA,1850
17,NA,test,4,NA
17,NA,ITI,NA,1618
17,NA,test,4,NA
17,NA,ITI,NA,1055
17,NA,test,4,NA
17,NA,ITI,NA,1842
17,NA,test,3,NA
17,NA,ITI,NA,1430
17,NA,test,3,NA
17,NA,ITI,NA,1310
17,NA,test,3,NA
17,NA,ITI,NA,1205
17,NA,test,3,NA
17,NA,ITI,NA,1842
17,NA,test,4,NA
17,NA,ITI,NA,1871
17,NA,test,4,NA
17,NA,ITI,NA,1197
17,NA,test,4,NA
17,NA,ITI,NA,1694
17,NA,test,4,NA
17,NA,ITI,NA,1513
17,NA,test,4,NA
17,NA,ITI,NA,1062
17,NA,test,4,NA
17,NA,ITI,NA,1541
17,NA,test,4,NA
17,NA,ITI,NA,1615
17,NA,test,4,NA
17,NA,ITI,NA,1331
17,NA,test,3,NA
17,NA,ITI,NA,1840
17,NA,test,3,NA
17,NA,ITI,NA,1597
17,NA,test,3,NA
17,NA,ITI,NA,1033
17,NA,test,4,NA
17,NA,ITI,NA,1372
17,NA,test,4,NA
17,NA,ITI,NA,1613
17,NA,test,4,NA
17,NA,ITI,NA,1759
17,NA,test,3,NA
17,NA,ITI,NA,1926
17,NA,test,3,NA
17,NA,ITI,NA,1770
17,NA,test,3,NA
17,NA,ITI,NA,1151
17,NA,test,3,NA
17,NA,ITI,NA,1588
17,NA,test,4,NA
17,NA,ITI,NA,1728
17,NA,test,3,NA
17,NA,ITI,NA,1235
17,NA,test,3,NA
17,NA,ITI,NA,1150
17,NA,test,4,NA
17,NA,ITI,NA,1603
17,NA,test,3,NA
17,NA,ITI,NA,1840
17,NA,test,3,NA
17,NA,ITI,NA,1616
17,NA,test,3,NA
17,NA,ITI,NA,1182
17,NA,test,3,NA
17,NA,ITI,NA,1923
17,NA,test,3,NA
17,NA,ITI,NA,1391
17,NA,test,4,NA
17,NA,ITI,NA,1969
17,NA,test,3,NA
17,NA,ITI,NA,1360
17,NA,test,3,NA
17,NA,ITI,NA,1584
17,NA,test,3,NA
17,NA,ITI,NA,1398
17,NA,test,4,NA
17,NA,ITI,NA,1994
17,NA,test,3,NA
17,NA,ITI,NA,1991
17,NA,test,3,NA
17,NA,ITI,NA,1572
17,NA,test,3,NA
17,NA,ITI,NA,1198
17,NA,test,3,NA
17,NA,ITI,NA,1045
17,NA,test,3,NA
17,NA,ITI,NA,1369
17,NA,test,3,NA
17,NA,ITI,NA,1347
17,NA,test,4,NA
17,NA,ITI,NA,1770
17,NA,test,4,NA
17,NA,ITI,NA,1769
17,NA,test,3,NA
17,NA,ITI,NA,1445
17,NA,test,3,NA
17,NA,ITI,NA,1660
17,NA,test,4,NA
17,NA,ITI,NA,1556
17,NA,test,3,NA
17,NA,ITI,NA,1066
17,NA,test,3,NA
17,NA,ITI,NA,1764
17,NA,test,4,NA
17,NA,ITI,NA,1825
17,NA,test,3,NA
17,NA,ITI,NA,2000
17,NA,test,3,NA
17,NA,ITI,NA,1245
17,NA,test,3,NA
17,NA,ITI,NA,1818
17,NA,test,3,NA
17,NA,ITI,NA,1143
17,NA,test,4,NA
17,NA,ITI,NA,1439
17,NA,test,3,NA
17,NA,ITI,NA,1470
17,NA,test,3,NA
17,NA,ITI,NA,1342
17,NA,test,3,NA
17,NA,ITI,NA,1097
17,NA,test,4,NA
17,NA,ITI,NA,1336
17,NA,test,3,NA
17,NA,ITI,NA,1231
17,NA,test,3,NA
17,NA,ITI,NA,1880
17,NA,test,4,NA
17,NA,ITI,NA,1827
17,NA,test,3,NA
17,NA,ITI,NA,1752
17,NA,test,3,NA
17,NA,ITI,NA,1915
17,NA,test,3,NA
17,NA,ITI,NA,1077
17,NA,test,3,NA
17,NA,ITI,NA,1476
17,NA,test,3,NA
17,NA,ITI,NA,1526
17,NA,test,3,NA
17,NA,ITI,NA,1830
17,NA,test,4,NA
17,NA,ITI,NA,1673
17,NA,test,4,NA
17,NA,ITI,NA,1266
17,NA,test,4,NA
17,NA,ITI,NA,1488
17,NA,test,3,NA
17,NA,ITI,NA,1106
17,NA,test,4,NA
17,NA,ITI,NA,1524
17,NA,test,3,NA
17,NA,ITI,NA,1169
17,NA,test,3,NA
17,NA,ITI,NA,1859
17,NA,test,3,NA
17,NA,ITI,NA,1566
17,NA,test,3,NA
17,NA,ITI,NA,1335
17,NA,test,3,NA
17,NA,ITI,NA,1461
17,NA,test,4,NA
17,NA,ITI,NA,1000
