Subject Number, Block, Trial Number, Dynomometer Response, Duration
28,NA,ITI,NA,1948
28,NA,test,3,NA
28,NA,ITI,NA,1038
28,NA,test,4,NA
28,NA,ITI,NA,1638
28,NA,test,4,NA
28,NA,ITI,NA,1448
28,NA,test,4,NA
28,NA,ITI,NA,1498
28,NA,test,4,NA
28,NA,ITI,NA,1503
28,NA,test,4,NA
28,NA,ITI,NA,1189
28,NA,test,3,NA
28,NA,ITI,NA,1510
28,NA,test,4,NA
28,NA,ITI,NA,1760
28,NA,test,3,NA
28,NA,ITI,NA,1649
28,NA,test,3,NA
28,NA,ITI,NA,1000
28,NA,ITI,NA,1096
28,NA,test,3,NA
28,NA,ITI,NA,1270
28,NA,test,4,NA
28,NA,ITI,NA,1476
28,NA,test,3,NA
28,NA,ITI,NA,1277
28,NA,test,3,NA
28,NA,ITI,NA,1931
28,NA,test,3,NA
28,NA,ITI,NA,1894
28,NA,test,3,NA
28,NA,ITI,NA,1151
28,NA,test,4,NA
28,NA,ITI,NA,1888
28,NA,test,4,NA
28,NA,ITI,NA,1978
28,NA,test,3,NA
28,NA,ITI,NA,1058
28,NA,test,4,NA
28,NA,ITI,NA,1922
28,NA,test,3,NA
28,NA,ITI,NA,1596
28,NA,test,3,NA
28,NA,ITI,NA,1435
28,NA,test,3,NA
28,NA,ITI,NA,1519
28,NA,test,4,NA
28,NA,ITI,NA,1816
28,NA,test,4,NA
28,NA,ITI,NA,1177
28,NA,test,3,NA
28,NA,ITI,NA,1828
28,NA,test,4,NA
28,NA,ITI,NA,1464
28,NA,test,3,NA
28,NA,ITI,NA,1645
28,NA,test,3,NA
28,NA,ITI,NA,1189
28,NA,test,3,NA
28,NA,ITI,NA,1517
28,NA,test,3,NA
28,NA,ITI,NA,1676
28,NA,test,4,NA
28,NA,ITI,NA,1405
28,NA,test,4,NA
28,NA,ITI,NA,1169
28,NA,test,4,NA
28,NA,ITI,NA,1012
28,NA,test,4,NA
28,NA,ITI,NA,1499
28,NA,test,3,NA
28,NA,ITI,NA,1896
28,NA,test,3,NA
28,NA,ITI,NA,1509
28,NA,test,3,NA
28,NA,ITI,NA,1455
28,NA,test,3,NA
28,NA,ITI,NA,1437
28,NA,test,3,NA
28,NA,ITI,NA,1787
28,NA,test,3,NA
28,NA,ITI,NA,1487
28,NA,test,3,NA
28,NA,ITI,NA,1983
28,NA,test,4,NA
28,NA,ITI,NA,1928
28,NA,test,3,NA
28,NA,ITI,NA,1108
28,NA,test,3,NA
28,NA,ITI,NA,1904
28,NA,test,4,NA
28,NA,ITI,NA,1230
28,NA,test,3,NA
28,NA,ITI,NA,1226
28,NA,test,4,NA
28,NA,ITI,NA,1071
28,NA,test,3,NA
28,NA,ITI,NA,1461
28,NA,test,3,NA
28,NA,ITI,NA,1776
28,NA,test,3,NA
28,NA,ITI,NA,1685
28,NA,test,3,NA
28,NA,ITI,NA,1747
28,NA,test,3,NA
28,NA,ITI,NA,1835
28,NA,test,3,NA
28,NA,ITI,NA,1101
28,NA,test,4,NA
28,NA,ITI,NA,1926
28,NA,test,3,NA
28,NA,ITI,NA,1366
28,NA,test,3,NA
28,NA,ITI,NA,1024
28,NA,test,3,NA
28,NA,ITI,NA,1785
28,NA,test,3,NA
28,NA,ITI,NA,1661
28,NA,test,4,NA
28,NA,ITI,NA,1377
28,NA,test,4,NA
28,NA,ITI,NA,1249
28,NA,test,4,NA
28,NA,ITI,NA,1385
28,NA,test,3,NA
28,NA,ITI,NA,1987
28,NA,test,3,NA
28,NA,ITI,NA,1117
28,NA,test,4,NA
28,NA,ITI,NA,1944
28,NA,test,3,NA
28,NA,ITI,NA,1312
28,NA,test,3,NA
28,NA,ITI,NA,1683
28,NA,test,3,NA
28,NA,ITI,NA,1935
28,NA,test,3,NA
28,NA,ITI,NA,1459
28,NA,test,3,NA
28,NA,ITI,NA,1948
28,NA,test,3,NA
28,NA,ITI,NA,1782
28,NA,test,4,NA
28,NA,ITI,NA,1656
28,NA,test,3,NA
28,NA,ITI,NA,1435
28,NA,test,3,NA
28,NA,ITI,NA,1257
28,NA,test,3,NA
28,NA,ITI,NA,1132
28,NA,test,3,NA
28,NA,ITI,NA,1937
28,NA,test,3,NA
28,NA,ITI,NA,1011
28,NA,test,4,NA
28,NA,ITI,NA,1233
28,NA,test,3,NA
28,NA,ITI,NA,1743
28,NA,test,3,NA
28,NA,ITI,NA,1615
28,NA,test,3,NA
28,NA,ITI,NA,1978
28,NA,test,3,NA
28,NA,ITI,NA,1370
28,NA,test,4,NA
28,NA,ITI,NA,1201
28,NA,test,4,NA
28,NA,ITI,NA,1952
28,NA,test,3,NA
28,NA,ITI,NA,1961
28,NA,test,3,NA
28,NA,ITI,NA,1637
28,NA,test,3,NA
28,NA,ITI,NA,1458
28,NA,test,3,NA
28,NA,ITI,NA,1599
28,NA,test,3,NA
28,NA,ITI,NA,1446
28,NA,test,3,NA
28,NA,ITI,NA,1154
28,NA,test,3,NA
28,NA,ITI,NA,1487
28,NA,test,3,NA
28,NA,ITI,NA,1285
28,NA,test,3,NA
28,NA,ITI,NA,1187
28,NA,test,3,NA
28,NA,ITI,NA,1450
28,NA,test,3,NA
28,NA,ITI,NA,1525
28,NA,test,3,NA
28,NA,ITI,NA,1287
28,NA,test,4,NA
28,NA,ITI,NA,1532
28,NA,test,3,NA
28,NA,ITI,NA,1434
28,NA,test,3,NA
28,NA,ITI,NA,1929
28,NA,test,3,NA
28,NA,ITI,NA,1929
28,NA,test,4,NA
28,NA,ITI,NA,1893
28,NA,test,3,NA
28,NA,ITI,NA,1816
28,NA,test,3,NA
28,NA,ITI,NA,1298
28,NA,test,3,NA
28,NA,ITI,NA,1541
28,NA,test,3,NA
28,NA,ITI,NA,1290
28,NA,test,4,NA
28,NA,ITI,NA,1542
28,NA,test,4,NA
28,NA,ITI,NA,1160
28,NA,test,3,NA
28,NA,ITI,NA,1743
28,NA,test,3,NA
28,NA,ITI,NA,1328
28,NA,test,3,NA
28,NA,ITI,NA,1256
28,NA,test,3,NA
28,NA,ITI,NA,1107
28,NA,test,3,NA
28,NA,ITI,NA,1115
28,NA,test,3,NA
28,NA,ITI,NA,1698
28,NA,test,3,NA
28,NA,ITI,NA,1427
28,NA,test,3,NA
28,NA,ITI,NA,1546
28,NA,test,3,NA
28,NA,ITI,NA,1732
28,NA,test,3,NA
28,NA,ITI,NA,1234
28,NA,test,3,NA
28,NA,ITI,NA,1315
28,NA,test,4,NA
28,NA,ITI,NA,1932
28,NA,test,3,NA
28,NA,ITI,NA,1253
28,NA,test,3,NA
28,NA,ITI,NA,1697
28,NA,test,3,NA
28,NA,ITI,NA,1996
28,NA,test,3,NA
28,NA,ITI,NA,1422
28,NA,test,3,NA
28,NA,ITI,NA,1514
28,NA,test,3,NA
28,NA,ITI,NA,1000
