Subject Number, Block, Trial Number, Dynomometer Response, Duration
44,NA,ITI,NA,1146
44,NA,test,3,NA
44,NA,ITI,NA,1057
44,NA,test,3,NA
44,NA,ITI,NA,1177
44,NA,test,4,NA
44,NA,ITI,NA,1595
44,NA,test,3,NA
44,NA,ITI,NA,1481
44,NA,test,4,NA
44,NA,ITI,NA,1643
44,NA,test,3,NA
44,NA,ITI,NA,1951
44,NA,test,4,NA
44,NA,ITI,NA,1741
44,NA,test,4,NA
44,NA,ITI,NA,1060
44,NA,test,4,NA
44,NA,ITI,NA,1099
44,NA,test,3,NA
44,NA,ITI,NA,1208
44,NA,test,4,NA
44,NA,ITI,NA,1345
44,NA,test,4,NA
44,NA,ITI,NA,1791
44,NA,test,3,NA
44,NA,ITI,NA,1689
44,NA,test,4,NA
44,NA,ITI,NA,1780
44,NA,test,4,NA
44,NA,ITI,NA,1182
44,NA,test,4,NA
44,NA,ITI,NA,1385
44,NA,test,4,NA
44,NA,ITI,NA,1002
44,NA,test,3,NA
44,NA,ITI,NA,1825
44,NA,test,3,NA
44,NA,ITI,NA,1267
44,NA,test,4,NA
44,NA,ITI,NA,1037
44,NA,test,3,NA
44,NA,ITI,NA,1699
44,NA,test,3,NA
44,NA,ITI,NA,1048
44,NA,test,3,NA
44,NA,ITI,NA,1419
44,NA,test,3,NA
44,NA,ITI,NA,1904
44,NA,test,0,NA
44,NA,ITI,NA,1319
44,NA,test,3,NA
44,NA,ITI,NA,1709
44,NA,test,3,NA
44,NA,ITI,NA,1212
44,NA,test,3,NA
44,NA,ITI,NA,1212
44,NA,test,3,NA
44,NA,ITI,NA,1313
44,NA,test,4,NA
44,NA,ITI,NA,1266
44,NA,test,3,NA
44,NA,ITI,NA,1370
44,NA,test,4,NA
44,NA,ITI,NA,1207
44,NA,test,3,NA
44,NA,ITI,NA,1132
44,NA,test,3,NA
44,NA,ITI,NA,1106
44,NA,test,3,NA
44,NA,ITI,NA,1677
44,NA,test,4,NA
44,NA,ITI,NA,1487
44,NA,test,3,NA
44,NA,ITI,NA,1510
44,NA,test,3,NA
44,NA,ITI,NA,1849
44,NA,test,3,NA
44,NA,ITI,NA,1858
44,NA,test,3,NA
44,NA,ITI,NA,1055
44,NA,test,3,NA
44,NA,ITI,NA,1000
44,NA,test,4,NA
44,NA,ITI,NA,1076
44,NA,test,4,NA
44,NA,ITI,NA,1779
44,NA,test,3,NA
44,NA,ITI,NA,1528
44,NA,test,4,NA
44,NA,ITI,NA,1793
44,NA,test,3,NA
44,NA,ITI,NA,1683
44,NA,test,3,NA
44,NA,ITI,NA,1064
44,NA,test,3,NA
44,NA,ITI,NA,1770
44,NA,test,4,NA
44,NA,ITI,NA,1430
44,NA,test,4,NA
44,NA,ITI,NA,1801
44,NA,test,3,NA
44,NA,ITI,NA,1346
44,NA,test,3,NA
44,NA,ITI,NA,1015
44,NA,test,4,NA
44,NA,ITI,NA,1842
44,NA,test,3,NA
44,NA,ITI,NA,1745
44,NA,test,4,NA
44,NA,ITI,NA,1484
44,NA,test,4,NA
44,NA,ITI,NA,1513
44,NA,test,3,NA
44,NA,ITI,NA,1259
44,NA,test,3,NA
44,NA,ITI,NA,1989
44,NA,test,3,NA
44,NA,ITI,NA,1117
44,NA,test,3,NA
44,NA,ITI,NA,1111
44,NA,test,4,NA
44,NA,ITI,NA,1616
44,NA,test,4,NA
44,NA,ITI,NA,1322
44,NA,test,4,NA
44,NA,ITI,NA,1352
44,NA,test,4,NA
44,NA,ITI,NA,1883
44,NA,test,3,NA
44,NA,ITI,NA,1513
44,NA,test,3,NA
44,NA,ITI,NA,1019
44,NA,test,4,NA
44,NA,ITI,NA,1362
44,NA,test,3,NA
44,NA,ITI,NA,1702
44,NA,test,4,NA
44,NA,ITI,NA,1981
44,NA,test,4,NA
44,NA,ITI,NA,1745
44,NA,test,3,NA
44,NA,ITI,NA,1406
44,NA,test,3,NA
44,NA,ITI,NA,1748
44,NA,test,3,NA
44,NA,ITI,NA,1804
44,NA,test,4,NA
44,NA,ITI,NA,1112
44,NA,test,3,NA
44,NA,ITI,NA,1677
44,NA,test,4,NA
44,NA,ITI,NA,1363
44,NA,test,4,NA
44,NA,ITI,NA,1268
44,NA,test,4,NA
44,NA,ITI,NA,1510
44,NA,test,4,NA
44,NA,ITI,NA,1501
44,NA,test,3,NA
44,NA,ITI,NA,1416
44,NA,test,3,NA
44,NA,ITI,NA,1405
44,NA,test,3,NA
44,NA,ITI,NA,1107
44,NA,test,4,NA
44,NA,ITI,NA,1728
44,NA,test,4,NA
44,NA,ITI,NA,1427
44,NA,test,4,NA
44,NA,ITI,NA,1363
44,NA,test,4,NA
44,NA,ITI,NA,1398
44,NA,test,3,NA
44,NA,ITI,NA,1878
44,NA,test,4,NA
44,NA,ITI,NA,1790
44,NA,test,4,NA
44,NA,ITI,NA,1000
44,NA,ITI,NA,1105
44,NA,test,4,NA
44,NA,ITI,NA,1142
44,NA,test,4,NA
44,NA,ITI,NA,1672
44,NA,test,3,NA
44,NA,ITI,NA,1486
44,NA,test,4,NA
44,NA,ITI,NA,1693
44,NA,test,4,NA
44,NA,ITI,NA,1130
44,NA,test,3,NA
44,NA,ITI,NA,1563
44,NA,test,3,NA
44,NA,ITI,NA,1281
44,NA,test,4,NA
44,NA,ITI,NA,1854
44,NA,test,4,NA
44,NA,ITI,NA,1176
44,NA,test,3,NA
44,NA,ITI,NA,1451
44,NA,test,4,NA
44,NA,ITI,NA,1851
44,NA,test,4,NA
44,NA,ITI,NA,1034
44,NA,test,4,NA
44,NA,ITI,NA,1163
44,NA,test,4,NA
44,NA,ITI,NA,1332
44,NA,test,4,NA
44,NA,ITI,NA,1809
44,NA,test,3,NA
44,NA,ITI,NA,1621
44,NA,test,3,NA
44,NA,ITI,NA,1618
44,NA,test,3,NA
44,NA,ITI,NA,1954
44,NA,test,4,NA
44,NA,ITI,NA,1402
44,NA,test,4,NA
44,NA,ITI,NA,1724
44,NA,test,4,NA
44,NA,ITI,NA,1676
44,NA,test,3,NA
44,NA,ITI,NA,1571
44,NA,test,4,NA
44,NA,ITI,NA,1022
44,NA,test,4,NA
44,NA,ITI,NA,1130
44,NA,test,3,NA
44,NA,ITI,NA,1360
44,NA,test,4,NA
44,NA,ITI,NA,1716
44,NA,test,3,NA
44,NA,ITI,NA,1348
44,NA,test,3,NA
44,NA,ITI,NA,1242
44,NA,test,3,NA
44,NA,ITI,NA,1261
44,NA,test,3,NA
44,NA,ITI,NA,1493
44,NA,test,4,NA
44,NA,ITI,NA,1187
44,NA,test,3,NA
44,NA,ITI,NA,1905
44,NA,test,4,NA
44,NA,ITI,NA,1681
44,NA,test,3,NA
44,NA,ITI,NA,1257
44,NA,test,4,NA
44,NA,ITI,NA,1879
44,NA,test,3,NA
44,NA,ITI,NA,1734
44,NA,test,4,NA
44,NA,ITI,NA,1809
44,NA,test,4,NA
44,NA,ITI,NA,1705
44,NA,test,4,NA
44,NA,ITI,NA,1180
44,NA,test,3,NA
44,NA,ITI,NA,1444
44,NA,test,4,NA
44,NA,ITI,NA,1524
44,NA,test,3,NA
44,NA,ITI,NA,1500
44,NA,test,4,NA
44,NA,ITI,NA,1642
44,NA,test,4,NA
44,NA,ITI,NA,1494
44,NA,test,4,NA
44,NA,ITI,NA,1918
44,NA,test,3,NA
44,NA,ITI,NA,1689
44,NA,test,4,NA
44,NA,ITI,NA,1627
44,NA,test,3,NA
44,NA,ITI,NA,1140
44,NA,test,3,NA
44,NA,ITI,NA,1933
44,NA,test,4,NA
44,NA,ITI,NA,1376
44,NA,test,3,NA
44,NA,ITI,NA,1165
44,NA,test,4,NA
44,NA,ITI,NA,1715
44,NA,test,4,NA
44,NA,ITI,NA,1555
44,NA,test,3,NA
44,NA,ITI,NA,1148
44,NA,test,4,NA
44,NA,ITI,NA,1482
44,NA,test,3,NA
44,NA,ITI,NA,1589
44,NA,test,3,NA
44,NA,ITI,NA,1409
44,NA,test,4,NA
44,NA,ITI,NA,1519
44,NA,test,4,NA
44,NA,ITI,NA,1743
44,NA,test,3,NA
44,NA,ITI,NA,1871
44,NA,test,4,NA
44,NA,ITI,NA,1351
44,NA,test,4,NA
44,NA,ITI,NA,1227
44,NA,test,4,NA
44,NA,ITI,NA,1540
44,NA,test,3,NA
44,NA,ITI,NA,1938
44,NA,test,3,NA
44,NA,ITI,NA,1503
44,NA,test,3,NA
44,NA,ITI,NA,1886
44,NA,test,4,NA
44,NA,ITI,NA,1987
44,NA,test,3,NA
44,NA,ITI,NA,1567
44,NA,test,4,NA
44,NA,ITI,NA,1126
44,NA,test,3,NA
44,NA,ITI,NA,1560
44,NA,test,4,NA
44,NA,ITI,NA,1720
44,NA,test,3,NA
44,NA,ITI,NA,1526
44,NA,test,3,NA
44,NA,ITI,NA,1304
44,NA,test,4,NA
44,NA,ITI,NA,1570
44,NA,test,4,NA
44,NA,ITI,NA,1725
44,NA,test,3,NA
44,NA,ITI,NA,1955
44,NA,test,4,NA
44,NA,ITI,NA,1390
44,NA,test,3,NA
44,NA,ITI,NA,1559
44,NA,test,4,NA
44,NA,ITI,NA,1817
44,NA,test,4,NA
44,NA,ITI,NA,1531
44,NA,test,3,NA
44,NA,ITI,NA,1448
44,NA,test,4,NA
44,NA,ITI,NA,1587
44,NA,test,3,NA
44,NA,ITI,NA,1308
44,NA,test,4,NA
44,NA,ITI,NA,1772
44,NA,test,3,NA
44,NA,ITI,NA,1422
44,NA,test,4,NA
44,NA,ITI,NA,1367
44,NA,test,4,NA
44,NA,ITI,NA,1585
44,NA,test,3,NA
44,NA,ITI,NA,1097
44,NA,test,3,NA
44,NA,ITI,NA,1604
44,NA,test,4,NA
44,NA,ITI,NA,1964
44,NA,test,4,NA
44,NA,ITI,NA,1150
44,NA,test,3,NA
44,NA,ITI,NA,1856
44,NA,test,3,NA
44,NA,ITI,NA,1347
44,NA,test,3,NA
44,NA,ITI,NA,1379
44,NA,test,3,NA
44,NA,ITI,NA,1164
44,NA,test,4,NA
44,NA,ITI,NA,1234
44,NA,test,4,NA
44,NA,ITI,NA,1737
44,NA,test,4,NA
44,NA,ITI,NA,1881
44,NA,test,3,NA
44,NA,ITI,NA,1197
44,NA,test,4,NA
44,NA,ITI,NA,1262
44,NA,test,3,NA
44,NA,ITI,NA,1836
44,NA,test,3,NA
44,NA,ITI,NA,1949
44,NA,test,3,NA
44,NA,ITI,NA,1427
44,NA,test,3,NA
44,NA,ITI,NA,1856
44,NA,test,3,NA
44,NA,ITI,NA,1601
44,NA,test,3,NA
44,NA,ITI,NA,1810
44,NA,test,3,NA
44,NA,ITI,NA,1384
44,NA,test,4,NA
44,NA,ITI,NA,1615
44,NA,test,4,NA
44,NA,ITI,NA,1594
44,NA,test,4,NA
44,NA,ITI,NA,1161
44,NA,test,4,NA
44,NA,ITI,NA,1918
44,NA,test,3,NA
44,NA,ITI,NA,1974
44,NA,test,4,NA
44,NA,ITI,NA,1138
44,NA,test,3,NA
44,NA,ITI,NA,1701
44,NA,test,4,NA
44,NA,ITI,NA,1000
