Subject Number, Block, Trial Number, Dynomometer Response, Duration
10,NA,ITI,NA,1242
10,NA,test,4,NA
10,NA,ITI,NA,1000
10,NA,test,4,NA
10,NA,ITI,NA,1558
10,NA,test,4,NA
10,NA,ITI,NA,1665
10,NA,test,3,NA
10,NA,ITI,NA,1566
10,NA,test,4,NA
10,NA,ITI,NA,1377
10,NA,test,3,NA
10,NA,ITI,NA,1475
10,NA,test,3,NA
10,NA,ITI,NA,1748
10,NA,test,3,NA
10,NA,ITI,NA,1293
10,NA,test,4,NA
10,NA,ITI,NA,1140
10,NA,test,4,NA
10,NA,ITI,NA,1064
10,NA,test,3,NA
10,NA,ITI,NA,1388
10,NA,test,3,NA
10,NA,ITI,NA,1979
10,NA,test,3,NA
10,NA,ITI,NA,1867
10,NA,test,4,NA
10,NA,ITI,NA,1340
10,NA,test,4,NA
10,NA,ITI,NA,1957
10,NA,test,3,NA
10,NA,ITI,NA,1495
10,NA,test,4,NA
10,NA,ITI,NA,1487
10,NA,test,4,NA
10,NA,ITI,NA,1978
10,NA,test,4,NA
10,NA,ITI,NA,1106
10,NA,test,4,NA
10,NA,ITI,NA,1441
10,NA,test,3,NA
10,NA,ITI,NA,1340
10,NA,test,4,NA
10,NA,ITI,NA,1318
10,NA,test,4,NA
10,NA,ITI,NA,1836
10,NA,test,3,NA
10,NA,ITI,NA,1520
10,NA,test,4,NA
10,NA,ITI,NA,1465
10,NA,test,3,NA
10,NA,ITI,NA,1578
10,NA,test,3,NA
10,NA,ITI,NA,1092
10,NA,test,3,NA
10,NA,ITI,NA,1854
10,NA,test,4,NA
10,NA,ITI,NA,1855
10,NA,test,4,NA
10,NA,ITI,NA,1068
10,NA,test,4,NA
10,NA,ITI,NA,1337
10,NA,test,4,NA
10,NA,ITI,NA,1464
10,NA,test,4,NA
10,NA,ITI,NA,1606
10,NA,test,3,NA
10,NA,ITI,NA,1782
10,NA,test,4,NA
10,NA,ITI,NA,1112
10,NA,test,3,NA
10,NA,ITI,NA,1719
10,NA,test,4,NA
10,NA,ITI,NA,1544
10,NA,test,4,NA
10,NA,ITI,NA,1586
10,NA,test,4,NA
10,NA,ITI,NA,1721
10,NA,test,4,NA
10,NA,ITI,NA,1037
10,NA,test,4,NA
10,NA,ITI,NA,1866
10,NA,test,4,NA
10,NA,ITI,NA,1351
10,NA,test,4,NA
10,NA,ITI,NA,1146
10,NA,test,3,NA
10,NA,ITI,NA,1563
10,NA,test,3,NA
10,NA,ITI,NA,1103
10,NA,test,3,NA
10,NA,ITI,NA,1300
10,NA,test,4,NA
10,NA,ITI,NA,1491
10,NA,test,4,NA
10,NA,ITI,NA,1512
10,NA,test,3,NA
10,NA,ITI,NA,1029
10,NA,test,4,NA
10,NA,ITI,NA,1674
10,NA,test,4,NA
10,NA,ITI,NA,1595
10,NA,test,3,NA
10,NA,ITI,NA,1159
10,NA,test,4,NA
10,NA,ITI,NA,1206
10,NA,test,3,NA
10,NA,ITI,NA,1050
10,NA,test,4,NA
10,NA,ITI,NA,1203
10,NA,test,4,NA
10,NA,ITI,NA,1338
10,NA,test,4,NA
10,NA,ITI,NA,1844
10,NA,test,4,NA
10,NA,ITI,NA,1108
10,NA,test,3,NA
10,NA,ITI,NA,1061
10,NA,test,3,NA
10,NA,ITI,NA,1179
10,NA,test,4,NA
10,NA,ITI,NA,1499
10,NA,test,4,NA
10,NA,ITI,NA,1886
10,NA,test,4,NA
10,NA,ITI,NA,1248
10,NA,test,3,NA
10,NA,ITI,NA,1365
10,NA,test,4,NA
10,NA,ITI,NA,1327
10,NA,test,4,NA
10,NA,ITI,NA,1218
10,NA,test,4,NA
10,NA,ITI,NA,1002
10,NA,test,3,NA
10,NA,ITI,NA,1753
10,NA,test,4,NA
10,NA,ITI,NA,1295
10,NA,test,3,NA
10,NA,ITI,NA,1106
10,NA,test,3,NA
10,NA,ITI,NA,1987
10,NA,test,4,NA
10,NA,ITI,NA,1745
10,NA,test,3,NA
10,NA,ITI,NA,1238
10,NA,test,3,NA
10,NA,ITI,NA,1470
10,NA,test,4,NA
10,NA,ITI,NA,1734
10,NA,test,4,NA
10,NA,ITI,NA,1598
10,NA,test,4,NA
10,NA,ITI,NA,1963
10,NA,test,4,NA
10,NA,ITI,NA,1147
10,NA,test,4,NA
10,NA,ITI,NA,1816
10,NA,test,3,NA
10,NA,ITI,NA,1184
10,NA,test,4,NA
10,NA,ITI,NA,1694
10,NA,test,4,NA
10,NA,ITI,NA,1645
10,NA,test,4,NA
10,NA,ITI,NA,1210
10,NA,test,4,NA
10,NA,ITI,NA,1048
10,NA,test,4,NA
10,NA,ITI,NA,1518
10,NA,test,4,NA
10,NA,ITI,NA,1248
10,NA,test,4,NA
10,NA,ITI,NA,1950
10,NA,test,4,NA
10,NA,ITI,NA,1542
10,NA,test,4,NA
10,NA,ITI,NA,1696
10,NA,test,4,NA
10,NA,ITI,NA,1227
10,NA,test,3,NA
10,NA,ITI,NA,1905
10,NA,test,4,NA
10,NA,ITI,NA,1381
10,NA,test,3,NA
10,NA,ITI,NA,1648
10,NA,test,4,NA
10,NA,ITI,NA,1923
10,NA,test,3,NA
10,NA,ITI,NA,1345
10,NA,test,3,NA
10,NA,ITI,NA,1926
10,NA,test,4,NA
10,NA,ITI,NA,1065
10,NA,test,3,NA
10,NA,ITI,NA,1567
10,NA,test,4,NA
10,NA,ITI,NA,1220
10,NA,test,3,NA
10,NA,ITI,NA,1534
10,NA,test,3,NA
10,NA,ITI,NA,1137
10,NA,test,3,NA
10,NA,ITI,NA,1014
10,NA,test,4,NA
10,NA,ITI,NA,1745
10,NA,test,3,NA
10,NA,ITI,NA,1978
10,NA,test,4,NA
10,NA,ITI,NA,1347
10,NA,test,4,NA
10,NA,ITI,NA,1000
10,NA,ITI,NA,1927
10,NA,test,3,NA
10,NA,ITI,NA,1351
10,NA,test,3,NA
10,NA,ITI,NA,1415
10,NA,test,4,NA
10,NA,ITI,NA,1093
10,NA,test,3,NA
10,NA,ITI,NA,1096
10,NA,test,4,NA
10,NA,ITI,NA,1814
10,NA,test,4,NA
10,NA,ITI,NA,1897
10,NA,test,3,NA
10,NA,ITI,NA,1785
10,NA,test,4,NA
10,NA,ITI,NA,1710
10,NA,test,4,NA
10,NA,ITI,NA,1393
10,NA,test,4,NA
10,NA,ITI,NA,1423
10,NA,test,4,NA
10,NA,ITI,NA,1865
10,NA,test,3,NA
10,NA,ITI,NA,1295
10,NA,test,3,NA
10,NA,ITI,NA,1384
10,NA,test,3,NA
10,NA,ITI,NA,1178
10,NA,test,3,NA
10,NA,ITI,NA,1257
10,NA,test,4,NA
10,NA,ITI,NA,1929
10,NA,test,4,NA
10,NA,ITI,NA,1830
10,NA,test,3,NA
10,NA,ITI,NA,1278
10,NA,test,4,NA
10,NA,ITI,NA,1737
10,NA,test,4,NA
10,NA,ITI,NA,1448
10,NA,test,4,NA
10,NA,ITI,NA,1508
10,NA,test,3,NA
10,NA,ITI,NA,1610
10,NA,test,4,NA
10,NA,ITI,NA,1644
10,NA,test,4,NA
10,NA,ITI,NA,1361
10,NA,test,3,NA
10,NA,ITI,NA,1213
10,NA,test,4,NA
10,NA,ITI,NA,1445
10,NA,test,4,NA
10,NA,ITI,NA,1896
10,NA,test,4,NA
10,NA,ITI,NA,1044
10,NA,test,4,NA
10,NA,ITI,NA,1966
10,NA,test,4,NA
10,NA,ITI,NA,1247
10,NA,test,4,NA
10,NA,ITI,NA,1317
10,NA,test,3,NA
10,NA,ITI,NA,1465
10,NA,test,3,NA
10,NA,ITI,NA,1866
10,NA,test,3,NA
10,NA,ITI,NA,1883
10,NA,test,4,NA
10,NA,ITI,NA,1310
10,NA,test,3,NA
10,NA,ITI,NA,1181
10,NA,test,4,NA
10,NA,ITI,NA,1025
10,NA,test,3,NA
10,NA,ITI,NA,1356
10,NA,test,4,NA
10,NA,ITI,NA,1049
10,NA,test,3,NA
10,NA,ITI,NA,1305
10,NA,test,3,NA
10,NA,ITI,NA,1184
10,NA,test,4,NA
10,NA,ITI,NA,1726
10,NA,test,3,NA
10,NA,ITI,NA,1069
10,NA,test,3,NA
10,NA,ITI,NA,1268
10,NA,test,3,NA
10,NA,ITI,NA,1257
10,NA,test,3,NA
10,NA,ITI,NA,1345
10,NA,test,3,NA
10,NA,ITI,NA,1914
10,NA,test,3,NA
10,NA,ITI,NA,1354
10,NA,test,4,NA
10,NA,ITI,NA,1458
10,NA,test,3,NA
10,NA,ITI,NA,1263
10,NA,test,3,NA
10,NA,ITI,NA,1130
10,NA,test,3,NA
10,NA,ITI,NA,1543
10,NA,test,3,NA
10,NA,ITI,NA,1810
10,NA,test,4,NA
10,NA,ITI,NA,1256
10,NA,test,4,NA
10,NA,ITI,NA,1403
10,NA,test,3,NA
10,NA,ITI,NA,1306
10,NA,test,4,NA
10,NA,ITI,NA,1024
10,NA,test,4,NA
10,NA,ITI,NA,1098
10,NA,test,4,NA
10,NA,ITI,NA,1857
10,NA,test,3,NA
10,NA,ITI,NA,1822
10,NA,test,4,NA
10,NA,ITI,NA,1274
10,NA,test,3,NA
10,NA,ITI,NA,1410
10,NA,test,3,NA
10,NA,ITI,NA,1709
10,NA,test,3,NA
10,NA,ITI,NA,1409
10,NA,test,4,NA
10,NA,ITI,NA,1356
10,NA,test,3,NA
10,NA,ITI,NA,1539
10,NA,test,4,NA
10,NA,ITI,NA,1795
10,NA,test,4,NA
10,NA,ITI,NA,1608
10,NA,test,3,NA
10,NA,ITI,NA,1845
10,NA,test,4,NA
10,NA,ITI,NA,1569
10,NA,test,4,NA
10,NA,ITI,NA,1538
10,NA,test,3,NA
10,NA,ITI,NA,1079
10,NA,test,3,NA
10,NA,ITI,NA,1559
10,NA,test,4,NA
10,NA,ITI,NA,1988
10,NA,test,3,NA
10,NA,ITI,NA,1122
10,NA,test,4,NA
10,NA,ITI,NA,1366
10,NA,test,4,NA
10,NA,ITI,NA,1378
10,NA,test,3,NA
10,NA,ITI,NA,1308
10,NA,test,3,NA
10,NA,ITI,NA,1429
10,NA,test,3,NA
10,NA,ITI,NA,1402
10,NA,test,3,NA
10,NA,ITI,NA,1511
10,NA,test,3,NA
10,NA,ITI,NA,1038
10,NA,test,4,NA
10,NA,ITI,NA,1892
10,NA,test,3,NA
10,NA,ITI,NA,1052
10,NA,test,4,NA
10,NA,ITI,NA,1300
10,NA,test,4,NA
10,NA,ITI,NA,1209
10,NA,test,4,NA
10,NA,ITI,NA,1396
10,NA,test,4,NA
10,NA,ITI,NA,1267
10,NA,test,4,NA
10,NA,ITI,NA,1794
10,NA,test,4,NA
10,NA,ITI,NA,1020
10,NA,test,4,NA
10,NA,ITI,NA,1412
10,NA,test,3,NA
10,NA,ITI,NA,1411
10,NA,test,4,NA
10,NA,ITI,NA,1185
10,NA,test,3,NA
10,NA,ITI,NA,1541
10,NA,test,3,NA
10,NA,ITI,NA,1841
10,NA,test,4,NA
10,NA,ITI,NA,1724
10,NA,test,4,NA
10,NA,ITI,NA,1569
10,NA,test,3,NA
10,NA,ITI,NA,1884
10,NA,test,3,NA
10,NA,ITI,NA,1060
10,NA,test,3,NA
10,NA,ITI,NA,1155
10,NA,test,4,NA
10,NA,ITI,NA,1989
10,NA,test,3,NA
10,NA,ITI,NA,1457
10,NA,test,3,NA
10,NA,ITI,NA,1229
10,NA,test,4,NA
10,NA,ITI,NA,1969
10,NA,test,3,NA
10,NA,ITI,NA,1615
10,NA,test,4,NA
10,NA,ITI,NA,1314
10,NA,test,4,NA
10,NA,ITI,NA,1368
10,NA,test,4,NA
10,NA,ITI,NA,1946
10,NA,test,3,NA
10,NA,ITI,NA,1803
10,NA,test,4,NA
10,NA,ITI,NA,1270
10,NA,test,4,NA
10,NA,ITI,NA,1628
10,NA,test,4,NA
10,NA,ITI,NA,1049
10,NA,test,3,NA
10,NA,ITI,NA,1822
10,NA,test,3,NA
10,NA,ITI,NA,1632
10,NA,test,3,NA
10,NA,ITI,NA,1000
