Subject Number, Block, Trial Number, Dynomometer Response, Duration
21,NA,test,4,NA
21,NA,ITI,NA,1349
21,NA,test,4,NA
21,NA,ITI,NA,1511
21,NA,test,3,NA
21,NA,ITI,NA,1792
21,NA,test,3,NA
21,NA,ITI,NA,1529
21,NA,test,3,NA
21,NA,ITI,NA,1316
21,NA,test,3,NA
21,NA,ITI,NA,1523
21,NA,test,4,NA
21,NA,ITI,NA,1545
21,NA,test,3,NA
21,NA,ITI,NA,1932
21,NA,test,4,NA
21,NA,ITI,NA,1554
21,NA,test,4,NA
21,NA,ITI,NA,1246
21,NA,test,4,NA
21,NA,ITI,NA,1642
21,NA,test,4,NA
21,NA,ITI,NA,1208
21,NA,test,4,NA
21,NA,ITI,NA,1241
21,NA,test,3,NA
21,NA,ITI,NA,1816
21,NA,test,4,NA
21,NA,ITI,NA,1937
21,NA,test,3,NA
21,NA,ITI,NA,1304
21,NA,test,4,NA
21,NA,ITI,NA,1645
21,NA,test,3,NA
21,NA,ITI,NA,1676
21,NA,test,3,NA
21,NA,ITI,NA,1217
21,NA,test,4,NA
21,NA,ITI,NA,1924
21,NA,test,3,NA
21,NA,ITI,NA,1684
21,NA,test,3,NA
21,NA,ITI,NA,1070
21,NA,test,4,NA
21,NA,ITI,NA,1541
21,NA,test,3,NA
21,NA,ITI,NA,1782
21,NA,test,4,NA
21,NA,ITI,NA,1406
21,NA,test,3,NA
21,NA,ITI,NA,1035
21,NA,test,3,NA
21,NA,ITI,NA,1432
21,NA,test,4,NA
21,NA,ITI,NA,1509
21,NA,test,4,NA
21,NA,ITI,NA,1691
21,NA,test,4,NA
21,NA,ITI,NA,1439
21,NA,test,3,NA
21,NA,ITI,NA,1472
21,NA,test,4,NA
21,NA,ITI,NA,1691
21,NA,test,3,NA
21,NA,ITI,NA,1838
21,NA,test,3,NA
21,NA,ITI,NA,1780
21,NA,test,4,NA
21,NA,ITI,NA,1129
21,NA,test,4,NA
21,NA,ITI,NA,1047
21,NA,test,3,NA
21,NA,ITI,NA,1525
21,NA,test,3,NA
21,NA,ITI,NA,1074
21,NA,test,3,NA
21,NA,ITI,NA,1018
21,NA,test,3,NA
21,NA,ITI,NA,1605
21,NA,test,4,NA
21,NA,ITI,NA,1805
21,NA,test,4,NA
21,NA,ITI,NA,1713
21,NA,test,3,NA
21,NA,ITI,NA,1900
21,NA,test,3,NA
21,NA,ITI,NA,1150
21,NA,test,4,NA
21,NA,ITI,NA,1296
21,NA,test,3,NA
21,NA,ITI,NA,1615
21,NA,test,4,NA
21,NA,ITI,NA,1226
21,NA,test,3,NA
21,NA,ITI,NA,1151
21,NA,test,4,NA
21,NA,ITI,NA,1878
21,NA,test,3,NA
21,NA,ITI,NA,1462
21,NA,test,3,NA
21,NA,ITI,NA,1412
21,NA,test,4,NA
21,NA,ITI,NA,1981
21,NA,test,3,NA
21,NA,ITI,NA,1128
21,NA,test,3,NA
21,NA,ITI,NA,1844
21,NA,test,3,NA
21,NA,ITI,NA,1886
21,NA,test,4,NA
21,NA,ITI,NA,1692
21,NA,test,3,NA
21,NA,ITI,NA,1218
21,NA,test,3,NA
21,NA,ITI,NA,1463
21,NA,test,3,NA
21,NA,ITI,NA,1614
21,NA,test,3,NA
21,NA,ITI,NA,1917
21,NA,test,3,NA
21,NA,ITI,NA,1443
21,NA,test,4,NA
21,NA,ITI,NA,1733
21,NA,test,3,NA
21,NA,ITI,NA,1753
21,NA,test,4,NA
21,NA,ITI,NA,1002
21,NA,test,4,NA
21,NA,ITI,NA,1457
21,NA,test,3,NA
21,NA,ITI,NA,1673
21,NA,test,3,NA
21,NA,ITI,NA,1036
21,NA,test,4,NA
21,NA,ITI,NA,1579
21,NA,test,3,NA
21,NA,ITI,NA,1661
21,NA,test,3,NA
21,NA,ITI,NA,1479
21,NA,test,3,NA
21,NA,ITI,NA,1345
21,NA,test,3,NA
21,NA,ITI,NA,1436
21,NA,test,4,NA
21,NA,ITI,NA,1774
21,NA,test,3,NA
21,NA,ITI,NA,1363
21,NA,test,4,NA
21,NA,ITI,NA,1666
21,NA,test,3,NA
21,NA,ITI,NA,1284
21,NA,test,4,NA
21,NA,ITI,NA,1419
21,NA,test,3,NA
21,NA,ITI,NA,1772
21,NA,test,4,NA
21,NA,ITI,NA,1639
21,NA,test,4,NA
21,NA,ITI,NA,1716
21,NA,test,4,NA
21,NA,ITI,NA,1355
21,NA,test,4,NA
21,NA,ITI,NA,1162
21,NA,test,4,NA
21,NA,ITI,NA,1425
21,NA,test,4,NA
21,NA,ITI,NA,1761
21,NA,test,4,NA
21,NA,ITI,NA,1964
21,NA,test,3,NA
21,NA,ITI,NA,1786
21,NA,test,4,NA
21,NA,ITI,NA,1393
21,NA,test,3,NA
21,NA,ITI,NA,1739
21,NA,test,3,NA
21,NA,ITI,NA,1317
21,NA,test,3,NA
21,NA,ITI,NA,1229
21,NA,test,3,NA
21,NA,ITI,NA,1387
21,NA,test,3,NA
21,NA,ITI,NA,1330
21,NA,test,3,NA
21,NA,ITI,NA,1786
21,NA,test,3,NA
21,NA,ITI,NA,1276
21,NA,test,3,NA
21,NA,ITI,NA,1311
21,NA,test,4,NA
21,NA,ITI,NA,1898
21,NA,test,4,NA
21,NA,ITI,NA,1975
21,NA,test,3,NA
21,NA,ITI,NA,1926
21,NA,test,4,NA
21,NA,ITI,NA,1503
21,NA,test,3,NA
21,NA,ITI,NA,1619
21,NA,test,3,NA
21,NA,ITI,NA,1962
21,NA,test,3,NA
21,NA,ITI,NA,1139
21,NA,test,3,NA
21,NA,ITI,NA,1502
21,NA,test,4,NA
21,NA,ITI,NA,1137
21,NA,test,3,NA
21,NA,ITI,NA,1036
21,NA,test,3,NA
21,NA,ITI,NA,1366
21,NA,test,4,NA
21,NA,ITI,NA,1550
21,NA,test,3,NA
21,NA,ITI,NA,1115
21,NA,test,3,NA
21,NA,ITI,NA,1008
21,NA,test,3,NA
21,NA,ITI,NA,1512
21,NA,test,4,NA
21,NA,ITI,NA,1296
21,NA,test,3,NA
21,NA,ITI,NA,1000
21,NA,ITI,NA,1848
21,NA,test,3,NA
21,NA,ITI,NA,1404
21,NA,test,4,NA
21,NA,ITI,NA,1780
21,NA,test,3,NA
21,NA,ITI,NA,1656
21,NA,test,4,NA
21,NA,ITI,NA,1765
21,NA,test,4,NA
21,NA,ITI,NA,1396
21,NA,test,4,NA
21,NA,ITI,NA,1219
21,NA,test,3,NA
21,NA,ITI,NA,1595
21,NA,test,4,NA
21,NA,ITI,NA,1124
21,NA,test,4,NA
21,NA,ITI,NA,1433
21,NA,test,4,NA
21,NA,ITI,NA,1980
21,NA,test,4,NA
21,NA,ITI,NA,1153
21,NA,test,3,NA
21,NA,ITI,NA,1199
21,NA,test,3,NA
21,NA,ITI,NA,1855
21,NA,test,3,NA
21,NA,ITI,NA,1641
21,NA,test,4,NA
21,NA,ITI,NA,1359
21,NA,test,3,NA
21,NA,ITI,NA,1519
21,NA,test,3,NA
21,NA,ITI,NA,1102
21,NA,test,3,NA
21,NA,ITI,NA,1850
21,NA,test,3,NA
21,NA,ITI,NA,1037
21,NA,test,4,NA
21,NA,ITI,NA,1914
21,NA,test,4,NA
21,NA,ITI,NA,1456
21,NA,test,4,NA
21,NA,ITI,NA,1614
21,NA,test,3,NA
21,NA,ITI,NA,1128
21,NA,test,3,NA
21,NA,ITI,NA,1990
21,NA,test,3,NA
21,NA,ITI,NA,1704
21,NA,test,4,NA
21,NA,ITI,NA,1121
21,NA,test,3,NA
21,NA,ITI,NA,1063
21,NA,test,3,NA
21,NA,ITI,NA,1894
21,NA,test,3,NA
21,NA,ITI,NA,1003
21,NA,test,3,NA
21,NA,ITI,NA,1863
21,NA,test,3,NA
21,NA,ITI,NA,1089
21,NA,test,3,NA
21,NA,ITI,NA,1232
21,NA,test,4,NA
21,NA,ITI,NA,1806
21,NA,test,4,NA
21,NA,ITI,NA,1296
21,NA,test,3,NA
21,NA,ITI,NA,1701
21,NA,test,3,NA
21,NA,ITI,NA,1347
21,NA,test,4,NA
21,NA,ITI,NA,1860
21,NA,test,3,NA
21,NA,ITI,NA,1001
21,NA,test,4,NA
21,NA,ITI,NA,1802
21,NA,test,3,NA
21,NA,ITI,NA,1729
21,NA,test,3,NA
21,NA,ITI,NA,1228
21,NA,test,4,NA
21,NA,ITI,NA,1244
21,NA,test,4,NA
21,NA,ITI,NA,1509
21,NA,test,4,NA
21,NA,ITI,NA,1936
21,NA,test,4,NA
21,NA,ITI,NA,1541
21,NA,test,3,NA
21,NA,ITI,NA,1435
21,NA,test,4,NA
21,NA,ITI,NA,1294
21,NA,test,3,NA
21,NA,ITI,NA,1515
21,NA,test,4,NA
21,NA,ITI,NA,1369
21,NA,test,4,NA
21,NA,ITI,NA,1089
21,NA,test,4,NA
21,NA,ITI,NA,1270
21,NA,test,3,NA
21,NA,ITI,NA,1335
21,NA,test,3,NA
21,NA,ITI,NA,1093
21,NA,test,3,NA
21,NA,ITI,NA,1191
21,NA,test,3,NA
21,NA,ITI,NA,1753
21,NA,test,4,NA
21,NA,ITI,NA,1733
21,NA,test,3,NA
21,NA,ITI,NA,1731
21,NA,test,4,NA
21,NA,ITI,NA,1508
21,NA,test,3,NA
21,NA,ITI,NA,1003
21,NA,test,3,NA
21,NA,ITI,NA,1373
21,NA,test,3,NA
21,NA,ITI,NA,1239
21,NA,test,3,NA
21,NA,ITI,NA,1856
21,NA,test,3,NA
21,NA,ITI,NA,1269
21,NA,test,3,NA
21,NA,ITI,NA,1492
21,NA,test,3,NA
21,NA,ITI,NA,1792
21,NA,test,4,NA
21,NA,ITI,NA,1381
21,NA,test,3,NA
21,NA,ITI,NA,1507
21,NA,test,3,NA
21,NA,ITI,NA,1250
21,NA,test,3,NA
21,NA,ITI,NA,1466
21,NA,test,3,NA
21,NA,ITI,NA,1742
21,NA,test,4,NA
21,NA,ITI,NA,1263
21,NA,test,3,NA
21,NA,ITI,NA,1334
21,NA,test,4,NA
21,NA,ITI,NA,1603
21,NA,test,3,NA
21,NA,ITI,NA,1971
21,NA,test,3,NA
21,NA,ITI,NA,1876
21,NA,test,3,NA
21,NA,ITI,NA,1070
21,NA,test,3,NA
21,NA,ITI,NA,1994
21,NA,test,4,NA
21,NA,ITI,NA,1391
21,NA,test,3,NA
21,NA,ITI,NA,1026
21,NA,test,3,NA
21,NA,ITI,NA,1626
21,NA,test,4,NA
21,NA,ITI,NA,1525
21,NA,test,3,NA
21,NA,ITI,NA,1578
21,NA,test,3,NA
21,NA,ITI,NA,1043
21,NA,test,3,NA
21,NA,ITI,NA,1890
21,NA,test,3,NA
21,NA,ITI,NA,1844
21,NA,test,4,NA
21,NA,ITI,NA,1937
21,NA,test,3,NA
21,NA,ITI,NA,1638
21,NA,test,3,NA
21,NA,ITI,NA,1752
21,NA,test,3,NA
21,NA,ITI,NA,1396
21,NA,test,3,NA
21,NA,ITI,NA,1568
21,NA,test,3,NA
21,NA,ITI,NA,1307
21,NA,test,3,NA
21,NA,ITI,NA,1360
21,NA,test,3,NA
21,NA,ITI,NA,1061
21,NA,test,3,NA
21,NA,ITI,NA,1660
21,NA,test,3,NA
21,NA,ITI,NA,1897
21,NA,test,4,NA
21,NA,ITI,NA,1690
21,NA,test,3,NA
21,NA,ITI,NA,1911
21,NA,test,3,NA
21,NA,ITI,NA,1418
21,NA,test,4,NA
21,NA,ITI,NA,1951
21,NA,test,4,NA
21,NA,ITI,NA,1906
21,NA,test,4,NA
21,NA,ITI,NA,1920
21,NA,test,3,NA
21,NA,ITI,NA,1387
21,NA,test,3,NA
21,NA,ITI,NA,1031
21,NA,test,3,NA
21,NA,ITI,NA,1417
21,NA,test,4,NA
21,NA,ITI,NA,1877
21,NA,test,4,NA
21,NA,ITI,NA,1916
21,NA,test,3,NA
21,NA,ITI,NA,1042
21,NA,test,3,NA
21,NA,ITI,NA,1026
21,NA,test,3,NA
21,NA,ITI,NA,1981
21,NA,test,4,NA
21,NA,ITI,NA,1593
21,NA,test,3,NA
21,NA,ITI,NA,1759
21,NA,test,3,NA
21,NA,ITI,NA,1754
21,NA,test,4,NA
21,NA,ITI,NA,1895
21,NA,test,3,NA
21,NA,ITI,NA,1443
21,NA,test,3,NA
21,NA,ITI,NA,1000
