Subject Number, Block, Trial Number, Dynomometer Response, Duration
20,NA,ITI,NA,1035
20,NA,test,4,NA
20,NA,ITI,NA,1980
20,NA,test,3,NA
20,NA,ITI,NA,1121
20,NA,test,3,NA
20,NA,ITI,NA,1863
20,NA,test,4,NA
20,NA,ITI,NA,1891
20,NA,test,4,NA
20,NA,ITI,NA,1781
20,NA,test,4,NA
20,NA,ITI,NA,1515
20,NA,test,3,NA
20,NA,ITI,NA,1390
20,NA,test,4,NA
20,NA,ITI,NA,1925
20,NA,test,3,NA
20,NA,ITI,NA,1461
20,NA,test,3,NA
20,NA,ITI,NA,1581
20,NA,test,4,NA
20,NA,ITI,NA,1176
20,NA,test,4,NA
20,NA,ITI,NA,1774
20,NA,test,4,NA
20,NA,ITI,NA,1466
20,NA,test,4,NA
20,NA,ITI,NA,1423
20,NA,test,4,NA
20,NA,ITI,NA,1437
20,NA,test,4,NA
20,NA,ITI,NA,1826
20,NA,test,4,NA
20,NA,ITI,NA,1459
20,NA,test,3,NA
20,NA,ITI,NA,1385
20,NA,test,4,NA
20,NA,ITI,NA,1636
20,NA,test,3,NA
20,NA,ITI,NA,1354
20,NA,test,3,NA
20,NA,ITI,NA,1980
20,NA,test,4,NA
20,NA,ITI,NA,1428
20,NA,test,4,NA
20,NA,ITI,NA,1690
20,NA,test,3,NA
20,NA,ITI,NA,1395
20,NA,test,4,NA
20,NA,ITI,NA,1080
20,NA,test,4,NA
20,NA,ITI,NA,1845
20,NA,test,3,NA
20,NA,ITI,NA,1234
20,NA,test,3,NA
20,NA,ITI,NA,1374
20,NA,test,4,NA
20,NA,ITI,NA,1338
20,NA,test,3,NA
20,NA,ITI,NA,1371
20,NA,test,3,NA
20,NA,ITI,NA,1392
20,NA,test,4,NA
20,NA,ITI,NA,1416
20,NA,test,4,NA
20,NA,ITI,NA,1802
20,NA,test,4,NA
20,NA,ITI,NA,1424
20,NA,test,4,NA
20,NA,ITI,NA,1052
20,NA,test,4,NA
20,NA,ITI,NA,1663
20,NA,test,4,NA
20,NA,ITI,NA,1112
20,NA,test,3,NA
20,NA,ITI,NA,1189
20,NA,test,4,NA
20,NA,ITI,NA,1565
20,NA,test,3,NA
20,NA,ITI,NA,1723
20,NA,test,3,NA
20,NA,ITI,NA,1080
20,NA,test,3,NA
20,NA,ITI,NA,1253
20,NA,test,3,NA
20,NA,ITI,NA,1465
20,NA,test,3,NA
20,NA,ITI,NA,1963
20,NA,test,3,NA
20,NA,ITI,NA,1677
20,NA,test,3,NA
20,NA,ITI,NA,1132
20,NA,test,4,NA
20,NA,ITI,NA,1007
20,NA,test,3,NA
20,NA,ITI,NA,1807
20,NA,test,4,NA
20,NA,ITI,NA,1679
20,NA,test,4,NA
20,NA,ITI,NA,1355
20,NA,test,3,NA
20,NA,ITI,NA,1802
20,NA,test,4,NA
20,NA,ITI,NA,1084
20,NA,test,3,NA
20,NA,ITI,NA,1973
20,NA,test,4,NA
20,NA,ITI,NA,1731
20,NA,test,3,NA
20,NA,ITI,NA,1861
20,NA,test,4,NA
20,NA,ITI,NA,1997
20,NA,test,4,NA
20,NA,ITI,NA,1421
20,NA,test,3,NA
20,NA,ITI,NA,1009
20,NA,test,3,NA
20,NA,ITI,NA,1900
20,NA,test,3,NA
20,NA,ITI,NA,1237
20,NA,test,4,NA
20,NA,ITI,NA,1309
20,NA,test,3,NA
20,NA,ITI,NA,1462
20,NA,test,3,NA
20,NA,ITI,NA,1709
20,NA,test,4,NA
20,NA,ITI,NA,1766
20,NA,test,4,NA
20,NA,ITI,NA,1559
20,NA,test,4,NA
20,NA,ITI,NA,1973
20,NA,test,4,NA
20,NA,ITI,NA,1320
20,NA,test,4,NA
20,NA,ITI,NA,1916
20,NA,test,4,NA
20,NA,ITI,NA,1044
20,NA,test,3,NA
20,NA,ITI,NA,1588
20,NA,test,3,NA
20,NA,ITI,NA,1273
20,NA,test,3,NA
20,NA,ITI,NA,1444
20,NA,test,4,NA
20,NA,ITI,NA,1917
20,NA,test,3,NA
20,NA,ITI,NA,1441
20,NA,test,3,NA
20,NA,ITI,NA,1562
20,NA,test,3,NA
20,NA,ITI,NA,1694
20,NA,test,3,NA
20,NA,ITI,NA,1122
20,NA,test,3,NA
20,NA,ITI,NA,1727
20,NA,test,3,NA
20,NA,ITI,NA,1563
20,NA,test,4,NA
20,NA,ITI,NA,1735
20,NA,test,3,NA
20,NA,ITI,NA,1394
20,NA,test,3,NA
20,NA,ITI,NA,1384
20,NA,test,3,NA
20,NA,ITI,NA,1538
20,NA,test,3,NA
20,NA,ITI,NA,1946
20,NA,test,3,NA
20,NA,ITI,NA,1294
20,NA,test,4,NA
20,NA,ITI,NA,1794
20,NA,test,4,NA
20,NA,ITI,NA,1506
20,NA,test,3,NA
20,NA,ITI,NA,1258
20,NA,test,4,NA
20,NA,ITI,NA,1644
20,NA,test,4,NA
20,NA,ITI,NA,1637
20,NA,test,4,NA
20,NA,ITI,NA,1254
20,NA,test,4,NA
20,NA,ITI,NA,1845
20,NA,test,4,NA
20,NA,ITI,NA,1885
20,NA,test,4,NA
20,NA,ITI,NA,1007
20,NA,test,3,NA
20,NA,ITI,NA,1789
20,NA,test,3,NA
20,NA,ITI,NA,1000
20,NA,ITI,NA,1416
20,NA,test,3,NA
20,NA,ITI,NA,1631
20,NA,test,4,NA
20,NA,ITI,NA,1465
20,NA,test,3,NA
20,NA,ITI,NA,1973
20,NA,test,4,NA
20,NA,ITI,NA,1060
20,NA,test,4,NA
20,NA,ITI,NA,1397
20,NA,test,3,NA
20,NA,ITI,NA,1463
20,NA,test,4,NA
20,NA,ITI,NA,1504
20,NA,test,4,NA
20,NA,ITI,NA,1780
20,NA,test,3,NA
20,NA,ITI,NA,1480
20,NA,test,3,NA
20,NA,ITI,NA,1844
20,NA,test,4,NA
20,NA,ITI,NA,1710
20,NA,test,3,NA
20,NA,ITI,NA,1414
20,NA,test,3,NA
20,NA,ITI,NA,1017
20,NA,test,3,NA
20,NA,ITI,NA,1075
20,NA,test,4,NA
20,NA,ITI,NA,1063
20,NA,test,3,NA
20,NA,ITI,NA,1049
20,NA,test,4,NA
20,NA,ITI,NA,1117
20,NA,test,3,NA
20,NA,ITI,NA,1492
20,NA,test,3,NA
20,NA,ITI,NA,1831
20,NA,test,4,NA
20,NA,ITI,NA,1097
20,NA,test,4,NA
20,NA,ITI,NA,1306
20,NA,test,4,NA
20,NA,ITI,NA,1739
20,NA,test,4,NA
20,NA,ITI,NA,1613
20,NA,test,3,NA
20,NA,ITI,NA,1883
20,NA,test,4,NA
20,NA,ITI,NA,1554
20,NA,test,3,NA
20,NA,ITI,NA,1064
20,NA,test,4,NA
20,NA,ITI,NA,1787
20,NA,test,4,NA
20,NA,ITI,NA,1262
20,NA,test,4,NA
20,NA,ITI,NA,1825
20,NA,test,3,NA
20,NA,ITI,NA,1017
20,NA,test,3,NA
20,NA,ITI,NA,1820
20,NA,test,4,NA
20,NA,ITI,NA,1499
20,NA,test,4,NA
20,NA,ITI,NA,1056
20,NA,test,4,NA
20,NA,ITI,NA,1326
20,NA,test,3,NA
20,NA,ITI,NA,1891
20,NA,test,4,NA
20,NA,ITI,NA,1677
20,NA,test,3,NA
20,NA,ITI,NA,1952
20,NA,test,0,NA
20,NA,ITI,NA,1021
20,NA,test,3,NA
20,NA,ITI,NA,1221
20,NA,test,4,NA
20,NA,ITI,NA,1389
20,NA,test,4,NA
20,NA,ITI,NA,1775
20,NA,test,3,NA
20,NA,ITI,NA,1698
20,NA,test,3,NA
20,NA,ITI,NA,1415
20,NA,test,4,NA
20,NA,ITI,NA,1167
20,NA,test,4,NA
20,NA,ITI,NA,1464
20,NA,test,3,NA
20,NA,ITI,NA,1365
20,NA,test,4,NA
20,NA,ITI,NA,1682
20,NA,test,3,NA
20,NA,ITI,NA,1181
20,NA,test,3,NA
20,NA,ITI,NA,1933
20,NA,test,4,NA
20,NA,ITI,NA,1722
20,NA,test,4,NA
20,NA,ITI,NA,1858
20,NA,test,3,NA
20,NA,ITI,NA,1291
20,NA,test,4,NA
20,NA,ITI,NA,1959
20,NA,test,3,NA
20,NA,ITI,NA,1304
20,NA,test,3,NA
20,NA,ITI,NA,1634
20,NA,test,4,NA
20,NA,ITI,NA,1464
20,NA,test,4,NA
20,NA,ITI,NA,1066
20,NA,test,4,NA
20,NA,ITI,NA,1918
20,NA,test,3,NA
20,NA,ITI,NA,1872
20,NA,test,3,NA
20,NA,ITI,NA,1806
20,NA,test,4,NA
20,NA,ITI,NA,1361
20,NA,test,3,NA
20,NA,ITI,NA,1186
20,NA,test,4,NA
20,NA,ITI,NA,1640
20,NA,test,4,NA
20,NA,ITI,NA,1412
20,NA,test,3,NA
20,NA,ITI,NA,1908
20,NA,test,3,NA
20,NA,ITI,NA,1855
20,NA,test,3,NA
20,NA,ITI,NA,1507
20,NA,test,4,NA
20,NA,ITI,NA,1055
20,NA,test,3,NA
20,NA,ITI,NA,1860
20,NA,test,4,NA
20,NA,ITI,NA,1840
20,NA,test,3,NA
20,NA,ITI,NA,1997
20,NA,test,3,NA
20,NA,ITI,NA,1611
20,NA,test,3,NA
20,NA,ITI,NA,1999
20,NA,test,3,NA
20,NA,ITI,NA,1579
20,NA,test,4,NA
20,NA,ITI,NA,1296
20,NA,test,4,NA
20,NA,ITI,NA,1417
20,NA,test,4,NA
20,NA,ITI,NA,1253
20,NA,test,4,NA
20,NA,ITI,NA,1194
20,NA,test,4,NA
20,NA,ITI,NA,1217
20,NA,test,3,NA
20,NA,ITI,NA,1786
20,NA,test,3,NA
20,NA,ITI,NA,1467
20,NA,test,3,NA
20,NA,ITI,NA,1964
20,NA,test,3,NA
20,NA,ITI,NA,1877
20,NA,test,3,NA
20,NA,ITI,NA,1531
20,NA,test,3,NA
20,NA,ITI,NA,1438
20,NA,test,4,NA
20,NA,ITI,NA,1760
20,NA,test,3,NA
20,NA,ITI,NA,1215
20,NA,test,3,NA
20,NA,ITI,NA,1925
20,NA,test,4,NA
20,NA,ITI,NA,1493
20,NA,test,4,NA
20,NA,ITI,NA,1263
20,NA,test,3,NA
20,NA,ITI,NA,1925
20,NA,test,4,NA
20,NA,ITI,NA,1073
20,NA,test,3,NA
20,NA,ITI,NA,1113
20,NA,test,4,NA
20,NA,ITI,NA,1803
20,NA,test,3,NA
20,NA,ITI,NA,1386
20,NA,test,4,NA
20,NA,ITI,NA,1046
20,NA,test,4,NA
20,NA,ITI,NA,1399
20,NA,test,3,NA
20,NA,ITI,NA,1375
20,NA,test,4,NA
20,NA,ITI,NA,1308
20,NA,test,3,NA
20,NA,ITI,NA,1744
20,NA,test,3,NA
20,NA,ITI,NA,1055
20,NA,test,4,NA
20,NA,ITI,NA,1808
20,NA,test,3,NA
20,NA,ITI,NA,1211
20,NA,test,4,NA
20,NA,ITI,NA,1481
20,NA,test,4,NA
20,NA,ITI,NA,1937
20,NA,test,3,NA
20,NA,ITI,NA,1455
20,NA,test,4,NA
20,NA,ITI,NA,1240
20,NA,test,4,NA
20,NA,ITI,NA,1921
20,NA,test,4,NA
20,NA,ITI,NA,1014
20,NA,test,3,NA
20,NA,ITI,NA,1305
20,NA,test,3,NA
20,NA,ITI,NA,1426
20,NA,test,4,NA
20,NA,ITI,NA,1009
20,NA,test,3,NA
20,NA,ITI,NA,1621
20,NA,test,3,NA
20,NA,ITI,NA,1863
20,NA,test,3,NA
20,NA,ITI,NA,1000
