Subject Number, Block, Trial Number, Dynomometer Response, Duration
40,NA,ITI,NA,1362
40,NA,Practice,3,NA
40,NA,ITI,NA,1014
40,NA,Practice,3,NA
40,NA,ITI,NA,1542
40,NA,Practice,3,NA
40,NA,ITI,NA,1318
40,NA,Practice,4,NA
40,NA,ITI,NA,1145
40,NA,Practice,3,NA
40,NA,ITI,NA,1549
40,NA,Practice,4,NA
40,NA,ITI,NA,1187
40,NA,Practice,4,NA
40,NA,ITI,NA,1399
40,NA,Practice,4,NA
40,NA,ITI,NA,1240
40,NA,Practice,3,NA
40,NA,ITI,NA,1036
40,NA,Practice,4,NA
40,NA,ITI,NA,1569
40,NA,Practice,4,NA
40,NA,ITI,NA,1923
40,NA,Practice,3,NA
40,NA,ITI,NA,1179
40,NA,Practice,3,NA
40,NA,ITI,NA,1703
40,NA,Practice,4,NA
40,NA,ITI,NA,1720
40,NA,Practice,4,NA
40,NA,ITI,NA,1031
40,NA,Practice,4,NA
40,NA,ITI,NA,1583
40,NA,Practice,4,NA
40,NA,ITI,NA,1698
40,NA,Practice,3,NA
40,NA,ITI,NA,1910
40,NA,Practice,4,NA
40,NA,ITI,NA,1967
40,NA,Practice,4,NA
40,NA,ITI,NA,1836
40,NA,Practice,3,NA
40,NA,ITI,NA,1952
40,NA,Practice,4,NA
40,NA,ITI,NA,1506
40,NA,Practice,4,NA
40,NA,ITI,NA,1194
40,NA,Practice,4,NA
40,NA,ITI,NA,1069
40,NA,Practice,4,NA
40,NA,ITI,NA,1926
40,NA,Practice,4,NA
40,NA,ITI,NA,1391
40,NA,Practice,4,NA
40,NA,ITI,NA,1408
40,NA,Practice,3,NA
40,NA,ITI,NA,1171
40,NA,Practice,3,NA
40,NA,ITI,NA,1132
40,NA,Practice,4,NA
40,NA,ITI,NA,1510
40,NA,Practice,4,NA
40,NA,ITI,NA,1341
40,NA,Practice,4,NA
40,NA,ITI,NA,1457
40,NA,Practice,4,NA
40,NA,ITI,NA,1048
40,NA,Practice,4,NA
40,NA,ITI,NA,1256
40,NA,Practice,4,NA
40,NA,ITI,NA,1922
40,NA,Practice,3,NA
40,NA,ITI,NA,1088
40,NA,Practice,4,NA
40,NA,Break,NA,NA
40,NA,ITI,NA,1000
40,NA,ITI,NA,1612
40,NA,test,4,NA
40,NA,ITI,NA,1500
40,NA,test,4,NA
40,NA,ITI,NA,1654
40,NA,test,3,NA
40,NA,ITI,NA,1437
40,NA,test,3,NA
40,NA,ITI,NA,1460
40,NA,test,3,NA
40,NA,ITI,NA,1424
40,NA,test,4,NA
40,NA,ITI,NA,1891
40,NA,test,4,NA
40,NA,ITI,NA,1291
40,NA,test,4,NA
40,NA,ITI,NA,1109
40,NA,test,3,NA
40,NA,ITI,NA,1676
40,NA,test,4,NA
40,NA,ITI,NA,1082
40,NA,test,3,NA
40,NA,ITI,NA,1589
40,NA,test,3,NA
40,NA,ITI,NA,1368
40,NA,test,3,NA
40,NA,ITI,NA,1853
40,NA,test,4,NA
40,NA,ITI,NA,1824
40,NA,test,4,NA
40,NA,ITI,NA,1005
40,NA,test,3,NA
40,NA,ITI,NA,1399
40,NA,test,4,NA
40,NA,ITI,NA,1082
40,NA,test,4,NA
40,NA,ITI,NA,1733
40,NA,test,4,NA
40,NA,ITI,NA,1517
40,NA,test,4,NA
40,NA,ITI,NA,1348
40,NA,test,4,NA
40,NA,ITI,NA,1272
40,NA,test,4,NA
40,NA,ITI,NA,1916
40,NA,test,4,NA
40,NA,ITI,NA,1535
40,NA,test,4,NA
40,NA,ITI,NA,1855
40,NA,test,4,NA
40,NA,ITI,NA,1116
40,NA,test,3,NA
40,NA,ITI,NA,1992
40,NA,test,4,NA
40,NA,ITI,NA,1814
40,NA,test,4,NA
40,NA,ITI,NA,1362
40,NA,test,3,NA
40,NA,ITI,NA,1920
40,NA,test,4,NA
40,NA,ITI,NA,1285
40,NA,test,3,NA
40,NA,ITI,NA,1993
40,NA,test,3,NA
40,NA,ITI,NA,1593
40,NA,test,3,NA
40,NA,ITI,NA,1242
40,NA,test,3,NA
40,NA,ITI,NA,1983
40,NA,test,4,NA
40,NA,ITI,NA,1734
40,NA,test,4,NA
40,NA,ITI,NA,1797
40,NA,test,3,NA
40,NA,ITI,NA,1050
40,NA,test,4,NA
40,NA,ITI,NA,1419
40,NA,test,3,NA
40,NA,ITI,NA,1287
40,NA,test,3,NA
40,NA,ITI,NA,1852
40,NA,test,4,NA
40,NA,ITI,NA,1818
40,NA,test,4,NA
40,NA,ITI,NA,1453
40,NA,test,3,NA
40,NA,ITI,NA,1458
40,NA,test,3,NA
40,NA,ITI,NA,1345
40,NA,test,4,NA
40,NA,ITI,NA,1414
40,NA,test,4,NA
40,NA,ITI,NA,1794
40,NA,test,4,NA
40,NA,ITI,NA,1267
40,NA,test,4,NA
40,NA,ITI,NA,1079
40,NA,test,4,NA
40,NA,ITI,NA,1142
40,NA,test,4,NA
40,NA,ITI,NA,1207
40,NA,test,4,NA
40,NA,ITI,NA,1708
40,NA,test,3,NA
40,NA,ITI,NA,1557
40,NA,test,4,NA
40,NA,ITI,NA,1414
40,NA,test,4,NA
40,NA,ITI,NA,1857
40,NA,test,4,NA
40,NA,ITI,NA,1468
40,NA,test,3,NA
40,NA,ITI,NA,1112
40,NA,test,4,NA
40,NA,ITI,NA,1392
40,NA,test,4,NA
40,NA,ITI,NA,1808
40,NA,test,3,NA
40,NA,ITI,NA,1315
40,NA,test,4,NA
40,NA,ITI,NA,1720
40,NA,test,4,NA
40,NA,ITI,NA,1336
40,NA,test,4,NA
40,NA,ITI,NA,1732
40,NA,test,4,NA
40,NA,ITI,NA,1072
40,NA,test,4,NA
40,NA,ITI,NA,1940
40,NA,test,4,NA
40,NA,ITI,NA,1691
40,NA,test,4,NA
40,NA,ITI,NA,1049
40,NA,test,4,NA
40,NA,ITI,NA,1123
40,NA,test,4,NA
40,NA,ITI,NA,1074
40,NA,test,3,NA
40,NA,ITI,NA,1606
40,NA,test,4,NA
40,NA,ITI,NA,1072
40,NA,test,4,NA
40,NA,ITI,NA,1860
40,NA,test,4,NA
40,NA,ITI,NA,1953
40,NA,test,4,NA
40,NA,ITI,NA,1012
40,NA,test,3,NA
40,NA,ITI,NA,1112
40,NA,test,3,NA
40,NA,ITI,NA,1662
40,NA,test,3,NA
40,NA,ITI,NA,1611
40,NA,test,4,NA
40,NA,ITI,NA,1212
40,NA,test,4,NA
40,NA,ITI,NA,1293
40,NA,test,3,NA
40,NA,ITI,NA,1635
40,NA,test,4,NA
40,NA,ITI,NA,1658
40,NA,test,4,NA
40,NA,ITI,NA,1259
40,NA,test,4,NA
40,NA,ITI,NA,1995
40,NA,test,3,NA
40,NA,ITI,NA,1058
40,NA,test,4,NA
40,NA,ITI,NA,1948
40,NA,test,4,NA
40,NA,ITI,NA,1291
40,NA,test,3,NA
40,NA,ITI,NA,1495
40,NA,test,4,NA
40,NA,ITI,NA,1979
40,NA,test,4,NA
40,NA,ITI,NA,1451
40,NA,test,3,NA
40,NA,ITI,NA,1326
40,NA,test,3,NA
40,NA,ITI,NA,1190
40,NA,test,4,NA
40,NA,ITI,NA,1120
40,NA,test,4,NA
40,NA,ITI,NA,1592
40,NA,test,4,NA
40,NA,ITI,NA,1503
40,NA,test,4,NA
40,NA,ITI,NA,1784
40,NA,test,4,NA
40,NA,ITI,NA,1525
40,NA,test,4,NA
40,NA,ITI,NA,1404
40,NA,test,4,NA
40,NA,ITI,NA,1893
40,NA,test,4,NA
40,NA,ITI,NA,1705
40,NA,test,4,NA
40,NA,ITI,NA,1778
40,NA,test,4,NA
40,NA,ITI,NA,1119
40,NA,test,3,NA
40,NA,ITI,NA,1100
40,NA,test,4,NA
40,NA,ITI,NA,1199
40,NA,test,4,NA
40,NA,ITI,NA,1229
40,NA,test,3,NA
40,NA,ITI,NA,1037
40,NA,test,4,NA
40,NA,ITI,NA,1527
40,NA,test,4,NA
40,NA,ITI,NA,1566
40,NA,test,3,NA
40,NA,ITI,NA,1754
40,NA,test,3,NA
40,NA,ITI,NA,1082
40,NA,test,4,NA
40,NA,ITI,NA,1804
40,NA,test,4,NA
40,NA,ITI,NA,1564
40,NA,test,4,NA
40,NA,ITI,NA,1895
40,NA,test,3,NA
40,NA,ITI,NA,1542
40,NA,test,3,NA
40,NA,ITI,NA,1132
40,NA,test,4,NA
40,NA,ITI,NA,1023
40,NA,test,3,NA
40,NA,ITI,NA,1000
40,NA,ITI,NA,1059
40,NA,test,4,NA
40,NA,ITI,NA,1385
40,NA,test,3,NA
40,NA,ITI,NA,1472
40,NA,test,3,NA
40,NA,ITI,NA,1589
40,NA,test,3,NA
40,NA,ITI,NA,1266
40,NA,test,3,NA
40,NA,ITI,NA,1656
40,NA,test,4,NA
40,NA,ITI,NA,1590
40,NA,test,4,NA
40,NA,ITI,NA,1544
40,NA,test,4,NA
40,NA,ITI,NA,1659
40,NA,test,4,NA
40,NA,ITI,NA,1451
40,NA,test,3,NA
40,NA,ITI,NA,1532
40,NA,test,4,NA
40,NA,ITI,NA,1529
40,NA,test,4,NA
40,NA,ITI,NA,1631
40,NA,test,4,NA
40,NA,ITI,NA,1122
40,NA,test,4,NA
40,NA,ITI,NA,1290
40,NA,test,4,NA
40,NA,ITI,NA,1317
40,NA,test,3,NA
40,NA,ITI,NA,1551
40,NA,test,4,NA
40,NA,ITI,NA,1824
40,NA,test,4,NA
40,NA,ITI,NA,1929
40,NA,test,3,NA
40,NA,ITI,NA,1202
40,NA,test,4,NA
40,NA,ITI,NA,1863
40,NA,test,4,NA
40,NA,ITI,NA,1503
40,NA,test,3,NA
40,NA,ITI,NA,1733
40,NA,test,3,NA
40,NA,ITI,NA,1369
40,NA,test,3,NA
40,NA,ITI,NA,1311
40,NA,test,3,NA
40,NA,ITI,NA,1850
40,NA,test,4,NA
40,NA,ITI,NA,1271
40,NA,test,3,NA
40,NA,ITI,NA,1080
40,NA,test,4,NA
40,NA,ITI,NA,1643
40,NA,test,4,NA
40,NA,ITI,NA,1019
40,NA,test,4,NA
40,NA,ITI,NA,1858
40,NA,test,3,NA
40,NA,ITI,NA,1832
40,NA,test,3,NA
40,NA,ITI,NA,1806
40,NA,test,3,NA
40,NA,ITI,NA,1585
40,NA,test,3,NA
40,NA,ITI,NA,1275
40,NA,test,4,NA
40,NA,ITI,NA,1844
40,NA,test,4,NA
40,NA,ITI,NA,1632
40,NA,test,4,NA
40,NA,ITI,NA,1698
40,NA,test,4,NA
40,NA,ITI,NA,1503
40,NA,test,4,NA
40,NA,ITI,NA,1633
40,NA,test,4,NA
40,NA,ITI,NA,1637
40,NA,test,4,NA
40,NA,ITI,NA,1595
40,NA,test,4,NA
40,NA,ITI,NA,1633
40,NA,test,4,NA
40,NA,ITI,NA,1163
40,NA,test,4,NA
40,NA,ITI,NA,1050
40,NA,test,4,NA
40,NA,ITI,NA,1441
40,NA,test,4,NA
40,NA,ITI,NA,1411
40,NA,test,3,NA
40,NA,ITI,NA,1228
40,NA,test,4,NA
40,NA,ITI,NA,1653
40,NA,test,4,NA
40,NA,ITI,NA,1640
40,NA,test,3,NA
40,NA,ITI,NA,1803
40,NA,test,4,NA
40,NA,ITI,NA,1962
40,NA,test,4,NA
40,NA,ITI,NA,1435
40,NA,test,3,NA
40,NA,ITI,NA,1526
40,NA,test,3,NA
40,NA,ITI,NA,1248
40,NA,test,3,NA
40,NA,ITI,NA,1289
40,NA,test,3,NA
40,NA,ITI,NA,1654
40,NA,test,3,NA
40,NA,ITI,NA,1962
40,NA,test,3,NA
40,NA,ITI,NA,1279
40,NA,test,3,NA
40,NA,ITI,NA,1615
40,NA,test,3,NA
40,NA,ITI,NA,1085
40,NA,test,3,NA
40,NA,ITI,NA,1640
40,NA,test,4,NA
40,NA,ITI,NA,1800
40,NA,test,3,NA
40,NA,ITI,NA,1602
40,NA,test,3,NA
40,NA,ITI,NA,1343
40,NA,test,3,NA
40,NA,ITI,NA,1478
40,NA,test,3,NA
40,NA,ITI,NA,1497
40,NA,test,4,NA
40,NA,ITI,NA,1559
40,NA,test,4,NA
40,NA,ITI,NA,1485
40,NA,test,4,NA
40,NA,ITI,NA,1278
40,NA,test,4,NA
40,NA,ITI,NA,1686
40,NA,test,3,NA
40,NA,ITI,NA,1005
40,NA,test,4,NA
40,NA,ITI,NA,1866
40,NA,test,4,NA
40,NA,ITI,NA,1402
40,NA,test,4,NA
40,NA,ITI,NA,1434
40,NA,test,4,NA
40,NA,ITI,NA,1319
40,NA,test,4,NA
40,NA,ITI,NA,1184
40,NA,test,3,NA
40,NA,ITI,NA,1372
40,NA,test,4,NA
40,NA,ITI,NA,1866
40,NA,test,4,NA
40,NA,ITI,NA,1484
40,NA,test,4,NA
40,NA,ITI,NA,1442
40,NA,test,4,NA
40,NA,ITI,NA,1032
40,NA,test,4,NA
40,NA,ITI,NA,1131
40,NA,test,4,NA
40,NA,ITI,NA,1535
40,NA,test,4,NA
40,NA,ITI,NA,1949
40,NA,test,3,NA
40,NA,ITI,NA,1684
40,NA,test,4,NA
40,NA,ITI,NA,1849
40,NA,test,3,NA
40,NA,ITI,NA,1630
40,NA,test,4,NA
40,NA,ITI,NA,1292
40,NA,test,4,NA
40,NA,ITI,NA,1141
40,NA,test,4,NA
40,NA,ITI,NA,1101
40,NA,test,4,NA
40,NA,ITI,NA,1340
40,NA,test,4,NA
40,NA,ITI,NA,1580
40,NA,test,4,NA
40,NA,ITI,NA,1085
40,NA,test,4,NA
40,NA,ITI,NA,1073
40,NA,test,4,NA
40,NA,ITI,NA,1252
40,NA,test,4,NA
40,NA,ITI,NA,1433
40,NA,test,4,NA
40,NA,ITI,NA,1117
40,NA,test,4,NA
40,NA,ITI,NA,1568
40,NA,test,4,NA
40,NA,ITI,NA,1495
40,NA,test,4,NA
40,NA,ITI,NA,1894
40,NA,test,4,NA
40,NA,ITI,NA,1204
40,NA,test,4,NA
40,NA,ITI,NA,1049
40,NA,test,3,NA
40,NA,ITI,NA,1492
40,NA,test,4,NA
40,NA,ITI,NA,1480
40,NA,test,4,NA
40,NA,ITI,NA,1443
40,NA,test,4,NA
40,NA,ITI,NA,1602
40,NA,test,4,NA
40,NA,ITI,NA,1311
40,NA,test,4,NA
40,NA,ITI,NA,1339
40,NA,test,4,NA
40,NA,ITI,NA,1562
40,NA,test,4,NA
40,NA,ITI,NA,1896
40,NA,test,3,NA
40,NA,ITI,NA,1513
40,NA,test,4,NA
40,NA,ITI,NA,1104
40,NA,test,3,NA
40,NA,ITI,NA,1444
40,NA,test,4,NA
40,NA,ITI,NA,1484
40,NA,test,4,NA
40,NA,ITI,NA,1000
