Subject Number, Block, Trial Number, Dynomometer Response, Duration
2,NA,test,4,NA
2,NA,ITI,NA,1880
2,NA,test,3,NA
2,NA,ITI,NA,1284
2,NA,test,3,NA
2,NA,ITI,NA,1785
2,NA,test,3,NA
2,NA,ITI,NA,1215
2,NA,test,4,NA
2,NA,ITI,NA,1530
2,NA,test,3,NA
2,NA,ITI,NA,1285
2,NA,test,4,NA
2,NA,ITI,NA,1274
2,NA,test,4,NA
2,NA,ITI,NA,1471
2,NA,test,3,NA
2,NA,ITI,NA,1026
2,NA,test,4,NA
2,NA,ITI,NA,1550
2,NA,test,3,NA
2,NA,ITI,NA,1870
2,NA,test,4,NA
2,NA,ITI,NA,1845
2,NA,test,4,NA
2,NA,ITI,NA,1275
2,NA,test,3,NA
2,NA,ITI,NA,1989
2,NA,test,3,NA
2,NA,ITI,NA,1145
2,NA,test,4,NA
2,NA,ITI,NA,1048
2,NA,test,4,NA
2,NA,ITI,NA,1505
2,NA,test,3,NA
2,NA,ITI,NA,1232
2,NA,test,4,NA
2,NA,ITI,NA,1335
2,NA,test,4,NA
2,NA,ITI,NA,1000
2,NA,ITI,NA,1770
2,NA,test,3,NA
2,NA,ITI,NA,1917
2,NA,test,4,NA
2,NA,ITI,NA,1441
2,NA,test,3,NA
2,NA,ITI,NA,1702
2,NA,test,4,NA
2,NA,ITI,NA,1859
2,NA,test,3,NA
2,NA,ITI,NA,1501
2,NA,test,3,NA
2,NA,ITI,NA,1382
2,NA,test,3,NA
2,NA,ITI,NA,1506
2,NA,test,4,NA
2,NA,ITI,NA,1965
2,NA,test,3,NA
2,NA,ITI,NA,1219
2,NA,test,4,NA
2,NA,ITI,NA,1781
2,NA,test,4,NA
2,NA,ITI,NA,1004
2,NA,test,4,NA
2,NA,ITI,NA,1426
2,NA,test,4,NA
2,NA,ITI,NA,1418
2,NA,test,4,NA
2,NA,ITI,NA,1346
2,NA,test,4,NA
2,NA,ITI,NA,1563
2,NA,test,4,NA
2,NA,ITI,NA,1539
2,NA,test,4,NA
2,NA,ITI,NA,1877
2,NA,test,4,NA
2,NA,ITI,NA,1431
2,NA,test,4,NA
2,NA,ITI,NA,1678
2,NA,test,4,NA
2,NA,ITI,NA,1783
2,NA,test,3,NA
2,NA,ITI,NA,1843
2,NA,test,4,NA
2,NA,ITI,NA,1667
2,NA,test,4,NA
2,NA,ITI,NA,1927
2,NA,test,3,NA
2,NA,ITI,NA,1693
2,NA,test,4,NA
2,NA,ITI,NA,1942
2,NA,test,4,NA
2,NA,ITI,NA,1344
2,NA,test,4,NA
2,NA,ITI,NA,1816
2,NA,test,4,NA
2,NA,ITI,NA,1576
2,NA,test,3,NA
2,NA,ITI,NA,1131
2,NA,test,4,NA
2,NA,ITI,NA,1419
2,NA,test,4,NA
2,NA,ITI,NA,1346
2,NA,test,3,NA
2,NA,ITI,NA,1068
2,NA,test,4,NA
2,NA,ITI,NA,1208
2,NA,test,4,NA
2,NA,ITI,NA,1097
2,NA,test,4,NA
2,NA,ITI,NA,1868
2,NA,test,4,NA
2,NA,ITI,NA,1226
2,NA,test,4,NA
2,NA,ITI,NA,1793
2,NA,test,3,NA
2,NA,ITI,NA,1861
2,NA,test,3,NA
2,NA,ITI,NA,1349
2,NA,test,3,NA
2,NA,ITI,NA,1281
2,NA,test,3,NA
2,NA,ITI,NA,1569
2,NA,test,4,NA
2,NA,ITI,NA,1125
2,NA,test,4,NA
2,NA,ITI,NA,1805
2,NA,test,4,NA
2,NA,ITI,NA,1074
2,NA,test,3,NA
2,NA,ITI,NA,1833
2,NA,test,4,NA
2,NA,ITI,NA,1326
2,NA,test,3,NA
2,NA,ITI,NA,1205
2,NA,test,3,NA
2,NA,ITI,NA,1757
2,NA,test,4,NA
2,NA,ITI,NA,1731
2,NA,test,4,NA
2,NA,ITI,NA,1409
2,NA,test,4,NA
2,NA,ITI,NA,1804
2,NA,test,4,NA
2,NA,ITI,NA,1757
2,NA,test,3,NA
2,NA,ITI,NA,1043
2,NA,test,4,NA
2,NA,ITI,NA,1270
2,NA,test,4,NA
2,NA,ITI,NA,1107
2,NA,test,4,NA
2,NA,ITI,NA,1867
2,NA,test,4,NA
2,NA,ITI,NA,1435
2,NA,test,4,NA
2,NA,ITI,NA,1974
2,NA,test,3,NA
2,NA,ITI,NA,1221
2,NA,test,4,NA
2,NA,ITI,NA,1756
2,NA,test,4,NA
2,NA,ITI,NA,1881
2,NA,test,4,NA
2,NA,ITI,NA,1948
2,NA,test,4,NA
2,NA,ITI,NA,1720
2,NA,test,4,NA
2,NA,ITI,NA,1183
2,NA,test,4,NA
2,NA,ITI,NA,1713
2,NA,test,3,NA
2,NA,ITI,NA,1988
2,NA,test,4,NA
2,NA,ITI,NA,1770
2,NA,test,4,NA
2,NA,ITI,NA,1040
2,NA,test,3,NA
2,NA,ITI,NA,1331
2,NA,test,3,NA
2,NA,ITI,NA,1395
2,NA,test,3,NA
2,NA,ITI,NA,1228
2,NA,test,4,NA
2,NA,ITI,NA,1599
2,NA,test,4,NA
2,NA,ITI,NA,1626
2,NA,test,4,NA
2,NA,ITI,NA,1150
2,NA,test,4,NA
2,NA,ITI,NA,1414
2,NA,test,4,NA
2,NA,ITI,NA,1174
2,NA,test,4,NA
2,NA,ITI,NA,1937
2,NA,test,3,NA
2,NA,ITI,NA,1148
2,NA,test,4,NA
2,NA,ITI,NA,1643
2,NA,test,4,NA
2,NA,ITI,NA,1013
2,NA,test,4,NA
2,NA,ITI,NA,1387
2,NA,test,4,NA
2,NA,ITI,NA,1001
2,NA,test,4,NA
2,NA,ITI,NA,1855
2,NA,test,4,NA
2,NA,ITI,NA,1041
2,NA,test,3,NA
2,NA,ITI,NA,1381
2,NA,test,4,NA
2,NA,ITI,NA,1426
2,NA,test,4,NA
2,NA,ITI,NA,1178
2,NA,test,4,NA
2,NA,ITI,NA,1965
2,NA,test,3,NA
2,NA,ITI,NA,1782
2,NA,test,4,NA
2,NA,ITI,NA,1182
2,NA,test,4,NA
2,NA,ITI,NA,1472
2,NA,test,4,NA
2,NA,ITI,NA,1745
2,NA,test,4,NA
2,NA,ITI,NA,1259
2,NA,test,4,NA
2,NA,ITI,NA,1340
2,NA,test,3,NA
2,NA,ITI,NA,1693
2,NA,test,4,NA
2,NA,ITI,NA,1651
2,NA,test,4,NA
2,NA,ITI,NA,1981
2,NA,test,3,NA
2,NA,ITI,NA,1641
2,NA,test,3,NA
2,NA,ITI,NA,1246
2,NA,test,3,NA
2,NA,ITI,NA,1223
2,NA,test,3,NA
2,NA,ITI,NA,1791
2,NA,test,4,NA
2,NA,ITI,NA,1751
2,NA,test,4,NA
2,NA,ITI,NA,1763
2,NA,test,3,NA
2,NA,ITI,NA,1454
2,NA,test,4,NA
2,NA,ITI,NA,1120
2,NA,test,3,NA
2,NA,ITI,NA,1175
2,NA,test,3,NA
2,NA,ITI,NA,1839
2,NA,test,4,NA
2,NA,ITI,NA,1255
2,NA,test,4,NA
2,NA,ITI,NA,1462
2,NA,test,4,NA
2,NA,ITI,NA,1726
2,NA,test,3,NA
2,NA,ITI,NA,1125
2,NA,test,4,NA
2,NA,ITI,NA,1391
2,NA,test,3,NA
2,NA,ITI,NA,1536
2,NA,test,4,NA
2,NA,ITI,NA,1386
2,NA,test,4,NA
2,NA,ITI,NA,1000
